HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
14:58	21.1	16.8	444.80	60	3	22630.40	0
15:03	21.1	16.8	436.80	60	1	12185.60	0
15:08	21.1	16.8	443.84	60	2	5939.20	0
15:13	21.1	16.8	432.00	60	2	10086.40	0
15:18	21.1	16.8	430.72	60	0	7055.36	0
15:23	21.1	16.8	434.88	60	0	3425.28	0
15:28	21.1	16.8	436.80	60	0	2164.48	0
15:33	21.1	16.8	440.00	60	0	2164.48	0
15:38	21.1	15.8	432.96	60	2	1512.96	0
15:43	21.1	15.8	430.72	60	0	1969.92	0
15:48	21.1	15.8	427.84	60	1	1792.00	0
15:53	21.1	15.8	435.84	60	0	1253.76	0
15:58	21.1	15.8	437.76	60	0	1253.76	0
16:03	21.1	15.8	443.84	60	0	876.80	0
16:08	21.1	14.8	435.84	60	0	1356.80	0
16:13	21.1	14.8	435.84	60	0	1232.00	0
16:18	21.1	13.8	432.00	60	0	1605.12	0
16:23	21.1	13.8	440.96	60	0	545.92	0
16:29	21.1	13.8	432.00	60	0	545.92	0
16:34	21.1	13.8	432.96	60	0	711.68	0
16:39	21.1	13.8	434.88	60	1	345.92	0
16:44	21.1	12.8	438.72	60	0	410.88	0
16:49	21.1	12.8	436.80	60	0	534.72	0
16:54	21.1	12.8	435.84	60	0	1179.52	0
16:59	21.1	12.8	432.00	60	0	278.88	0
17:04	21.1	12.8	426.88	60	0	568.00	0
17:09	21.1	12.8	433.92	60	0	395.84	0
17:14	21.1	12.8	434.88	60	0	276.00	0
17:19	21.1	12.8	435.84	60	0	468.80	0
17:24	21.1	12.8	436.80	60	0	610.88	0
17:29	21.1	12.8	434.88	60	0	610.88	0
17:34	21.1	12.8	434.88	60	0	297.92	0
17:39	21.1	12.8	436.80	60	0	100.00	0
17:44	21.0	12.8	433.92	60	1	70.00	0
17:49	21.0	12.8	432.96	60	0	34.00	0
17:54	21.1	12.8	427.84	60	0	16.00	0
17:59	21.1	12.8	440.00	60	0	16.00	0
18:04	21.1	12.8	442.88	60	0	7.00	0
18:09	21.1	12.8	433.92	60	0	4.00	0
18:14	21.1	12.8	438.72	60	0	2.00	0
18:19	21.1	12.8	432.00	60	1	1.00	0
18:24	21.0	12.8	436.80	60	0	1.00	0
18:29	21.0	12.8	435.84	60	0	1.00	0
18:34	21.0	12.8	435.84	60	0	1.00	0
18:39	21.0	12.8	436.80	60	0	1.00	0
18:44	21.0	12.8	433.92	60	0	1.00	0
18:49	21.0	12.8	435.84	60	0	1.00	0
18:54	21.0	12.8	437.76	60	0	1.00	0
18:59	21.1	12.8	440.00	60	1	1.00	0
19:04	21.1	12.8	435.84	60	2	1.00	0
19:09	21.0	12.8	441.92	60	0	1.00	0
19:14	21.0	12.8	441.92	60	1	1.00	0
19:19	20.9	12.8	437.76	60	2	1.00	0
19:24	21.0	12.8	441.92	60	0	1.00	0
19:29	21.0	12.8	435.84	60	1	1.00	0
19:34	21.0	12.8	440.00	61	0	1.00	0
19:39	21.0	12.8	437.76	61	0	1.00	0
19:44	21.0	12.8	435.84	61	0	1.00	0
19:49	21.0	12.8	434.88	61	0	1.00	0
19:54	21.0	12.8	435.84	61	0	1.00	0
19:59	21.0	12.8	434.88	61	0	1.00	0
20:04	21.0	12.8	434.88	61	0	1.00	0
20:09	21.0	12.8	433.92	61	0	1.00	0
20:14	20.9	12.8	429.76	61	0	1.00	0
20:19	20.9	12.8	433.92	61	0	1.00	0
20:24	21.0	12.8	435.84	61	0	1.00	0
20:29	20.9	12.8	424.00	61	0	1.00	0
20:34	21.0	12.8	433.92	61	0	1.00	0
20:39	21.0	12.8	437.76	61	0	1.00	0
20:44	21.0	12.8	440.00	61	0	1.00	0
20:49	20.9	12.8	436.80	61	0	1.00	0
20:54	20.9	12.8	437.76	61	0	1.00	0
20:59	20.9	12.8	440.00	61	0	1.00	0
21:04	20.9	12.8	432.00	62	0	1.00	0
21:09	20.9	12.8	429.76	61	0	1.00	0
21:14	20.9	12.8	432.96	62	0	1.00	0
21:19	20.9	12.8	437.76	62	0	1.00	0
21:24	20.9	12.8	429.76	62	0	1.00	0
21:29	20.9	12.8	433.92	62	0	1.00	0
21:34	20.9	12.8	440.00	62	0	1.00	0
21:39	20.9	12.8	438.72	62	0	1.00	0
21:44	20.9	12.8	432.96	62	0	1.00	0
21:49	20.9	12.8	432.00	62	0	1.00	0
21:54	20.9	13.8	440.00	62	0	1.00	0
21:59	20.9	13.8	437.76	62	0	1.00	0
22:04	20.9	13.8	434.88	62	3	1.00	0
22:09	20.9	13.8	440.00	62	0	1.00	0
22:14	20.9	13.8	442.88	62	0	1.00	0
22:19	20.9	13.8	438.72	62	0	1.00	0
22:24	20.9	13.8	440.00	62	0	1.00	0
22:29	20.9	13.8	436.80	62	0	1.00	0
22:34	20.9	13.8	434.88	62	0	1.00	0
22:39	20.9	13.8	436.80	62	0	1.00	0
22:44	20.9	13.8	440.00	62	0	1.00	0
22:49	20.9	13.8	436.80	62	0	1.00	0
22:54	20.9	12.8	430.72	62	0	1.00	0
22:59	20.9	12.8	442.88	62	0	1.00	0
23:04	20.9	12.8	434.88	62	2	1.00	0
23:09	20.9	12.8	434.88	62	0	1.00	0
23:14	20.9	13.8	428.80	62	0	1.00	0
23:19	20.9	13.8	440.00	62	0	1.00	0
23:24	20.9	13.8	437.76	62	0	1.00	0
23:29	20.9	13.8	437.76	62	2	1.00	0
23:34	20.9	13.8	432.96	62	1	1.00	0
23:39	20.9	13.8	433.92	62	2	1.00	0
23:44	20.9	13.8	440.00	62	0	1.00	0
23:49	20.9	13.8	432.00	62	0	1.00	0
23:54	20.9	13.8	436.80	62	0	1.00	0
23:59	20.9	13.8	444.80	63	0	1.00	0
