HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
00:00	22.8	15.7	450.88	55	0	1.00	0
00:05	22.8	15.7	453.76	55	0	1.00	0
00:10	22.8	15.7	458.88	55	0	1.00	0
00:15	22.8	15.7	450.88	55	0	1.00	0
00:20	22.8	15.7	450.88	55	0	1.00	0
00:25	22.8	15.7	456.00	55	0	1.00	0
00:30	22.8	15.7	451.84	55	0	1.00	0
00:35	22.8	15.7	456.96	55	0	1.00	0
00:40	22.8	15.7	457.92	55	0	1.00	0
00:45	22.8	15.7	457.92	55	0	1.00	0
00:50	22.8	15.7	457.92	55	0	1.00	0
00:55	22.8	15.7	454.72	55	0	1.00	0
01:00	22.8	15.7	453.76	55	0	1.00	0
01:05	22.8	14.7	454.72	55	0	1.00	0
01:10	22.8	14.7	464.00	55	0	1.00	0
01:15	22.8	14.7	453.76	55	0	1.00	0
01:20	23.0	14.7	462.72	55	0	1.00	0
01:25	24.0	14.7	454.72	55	0	1.00	0
01:30	24.0	14.7	449.92	55	0	1.00	0
01:35	22.8	14.7	453.76	55	0	1.00	0
01:40	22.8	14.7	448.96	55	0	1.00	0
01:45	22.8	14.7	450.88	55	0	1.00	0
01:50	22.8	14.7	453.76	55	0	1.00	0
01:55	22.8	14.7	450.88	55	0	1.00	0
02:00	22.8	14.7	448.00	55	0	1.00	0
02:05	22.8	14.7	457.92	55	0	1.00	0
02:10	22.8	14.7	454.72	55	0	1.00	0
02:15	22.8	14.7	451.84	55	0	1.00	0
02:20	22.8	14.7	456.00	55	0	1.00	0
02:25	22.8	14.7	457.92	55	0	1.00	0
02:30	22.8	14.7	456.00	55	0	1.00	0
02:35	22.8	14.7	454.72	55	0	1.00	0
02:40	22.8	14.7	453.76	55	0	1.00	0
02:45	22.8	14.7	448.96	55	0	1.00	0
02:50	22.8	14.7	452.80	55	0	1.00	0
02:55	22.8	14.7	452.80	55	0	1.00	0
03:00	22.8	14.7	454.72	55	0	1.00	0
03:05	22.8	14.7	454.72	55	0	1.00	0
03:10	22.8	14.7	456.96	55	0	1.00	0
03:15	22.8	14.7	448.96	55	0	1.00	0
03:20	22.8	14.7	458.88	55	0	1.00	0
03:25	22.8	14.7	453.76	55	0	1.00	0
03:30	22.8	13.7	454.72	55	0	1.00	0
03:35	22.8	13.7	460.80	55	0	1.00	0
03:40	22.8	13.7	461.76	55	0	1.00	0
03:45	22.8	13.7	456.96	55	0	1.00	0
03:50	22.8	13.7	458.88	55	0	1.00	0
03:55	22.8	13.7	453.76	55	0	1.00	0
04:00	22.8	13.7	452.80	55	0	1.00	0
04:05	22.8	13.7	459.84	55	0	1.00	0
04:10	22.8	13.7	453.76	55	0	1.00	0
04:15	22.8	13.7	454.72	55	0	1.00	0
04:20	22.8	13.7	457.92	55	0	1.00	0
04:25	22.8	13.7	462.72	55	0	1.00	0
04:30	22.8	13.7	459.84	55	0	1.00	0
04:35	22.8	13.7	452.80	55	0	1.00	0
04:40	22.8	13.7	456.00	55	0	1.00	0
04:45	22.8	13.7	454.72	55	0	1.00	0
04:50	22.8	13.7	456.00	55	0	1.00	0
04:55	22.8	13.7	456.00	55	0	1.00	0
05:00	22.8	13.7	449.92	55	0	1.00	0
05:05	22.7	13.7	453.76	55	0	1.00	0
05:10	22.7	13.7	456.00	55	0	1.00	0
05:15	22.7	13.7	456.96	55	0	1.00	0
05:20	22.7	13.7	453.76	55	0	1.00	0
05:25	22.7	13.7	452.80	55	0	1.00	0
05:30	22.7	13.7	449.92	55	0	1.00	0
05:35	22.7	13.7	449.92	55	0	1.00	0
05:40	22.7	13.7	456.96	55	0	1.00	0
05:45	22.7	13.7	465.92	55	0	1.00	0
05:50	22.7	13.7	468.80	55	0	1.00	0
05:55	22.7	13.7	466.88	55	0	1.00	0
06:00	22.7	13.7	461.76	55	0	1.00	0
06:05	22.7	13.7	456.96	55	0	1.00	0
06:10	22.7	12.7	450.88	55	0	1.00	0
06:15	22.7	12.7	462.72	55	0	1.00	0
06:20	23.0	12.7	456.00	55	0	1.00	0
06:25	22.7	12.7	456.96	55	0	1.00	0
06:30	22.7	12.7	462.72	55	0	1.00	0
06:35	22.7	12.7	458.88	55	0	1.00	0
06:40	24.0	12.7	465.92	55	0	1.00	0
06:45	23.0	12.7	461.76	55	0	1.00	0
06:50	24.0	12.7	468.80	55	0	1.00	0
06:55	24.0	12.7	462.72	55	0	2.00	0
07:00	22.7	12.7	451.84	55	0	4.00	0
07:05	22.6	12.7	441.92	55	0	11.00	0
07:10	22.7	12.7	457.92	55	0	34.00	0
07:15	22.6	12.7	460.80	55	0	100.96	0
07:20	22.6	12.7	458.88	55	0	172.00	0
07:25	22.6	12.7	464.00	55	0	379.84	0
07:31	22.7	12.7	464.96	55	0	641.92	0
07:36	22.6	12.7	459.84	55	0	834.56	0
07:41	22.6	12.7	465.92	55	0	1411.84	0
07:46	22.6	12.7	461.76	55	0	1836.80	0
07:51	22.6	12.7	458.88	55	0	2388.48	0
07:56	22.6	12.7	465.92	55	0	3105.28	0
08:01	22.6	13.7	451.84	55	0	4037.12	0
08:06	22.6	13.7	456.96	55	0	4037.12	0
08:11	22.6	13.7	457.92	55	0	5253.12	0
08:16	22.6	13.7	458.88	55	0	5253.12	0
08:21	22.6	14.7	459.84	55	0	8872.96	0
08:26	22.6	14.7	459.84	54	0	11550.72	0
08:31	22.6	14.7	464.00	55	0	11550.72	0
08:36	22.6	14.7	452.80	54	0	11550.72	0
08:41	22.6	14.7	451.84	54	0	19630.08	0
08:46	22.6	15.7	458.88	54	0	25579.52	0
08:51	22.6	16.7	462.72	54	0	25579.52	0
08:56	22.6	16.7	459.84	54	0	33259.52	0
09:01	22.6	17.7	453.76	54	0	33259.52	0
09:06	22.6	17.7	448.96	54	0	43253.76	0
09:11	22.6	17.7	454.72	54	0	43253.76	0
09:16	22.6	18.7	461.76	54	0	43253.76	0
09:21	22.6	19.7	470.72	54	0	56238.08	0
09:26	22.6	19.7	464.96	54	0	56238.08	0
09:31	22.6	19.7	472.00	54	0	56238.08	0
09:36	22.6	19.7	468.80	54	0	56238.08	0
09:41	22.6	20.7	462.72	54	0	56238.08	0
09:46	22.6	20.7	472.96	54	0	56238.08	0
09:51	22.7	20.7	472.96	54	0	73113.60	0
09:56	22.7	21.7	468.80	54	1	73113.60	0
10:01	22.7	21.7	472.96	54	1	73113.60	0
10:06	22.7	20.7	470.72	54	0	73113.60	0
10:11	22.7	20.7	467.84	54	3	73113.60	0
10:16	23.0	20.7	469.76	54	2	73113.60	0
10:21	22.7	19.7	474.88	54	1	73113.60	0
10:26	22.7	20.7	472.00	54	0	73113.60	0
10:31	23.0	20.7	480.96	54	0	73113.60	0
10:36	22.7	20.7	480.96	54	2	73113.60	0
10:41	22.7	20.7	491.84	54	0	95027.20	0
10:46	22.8	21.7	498.88	54	1	95027.20	0
10:51	22.8	20.7	505.92	54	0	95027.20	0
10:56	22.8	21.7	501.76	54	0	95027.20	0
11:01	22.8	21.7	529.92	54	0	95027.20	0
11:06	22.8	21.7	536.96	54	0	66355.20	0
11:11	22.9	21.7	540.80	54	0	77414.40	0
11:16	22.9	21.7	557.76	54	0	100843.52	0
11:21	22.9	21.7	568.96	54	0	69918.72	0
11:26	22.9	21.7	582.72	54	1	90849.28	0
