HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
17:28	24.4	15.1	620.80	53	0	6912.00	0
17:33	24.4	15.1	616.00	53	0	4835.84	0
17:38	24.4	15.1	613.76	53	0	4835.84	0
17:43	24.4	15.1	610.88	53	0	4835.84	0
17:48	24.4	15.1	616.96	53	0	4835.84	0
17:53	24.4	15.1	605.76	53	0	4835.84	0
17:58	24.4	15.1	594.88	53	0	4835.84	0
18:03	24.4	15.1	600.96	53	1	4835.84	0
18:08	24.4	15.1	604.80	53	0	4835.84	0
18:13	24.4	15.1	592.96	53	2	4835.84	0
18:18	24.4	15.1	598.72	53	0	4835.84	0
18:23	24.4	15.1	603.84	53	0	4835.84	0
18:28	24.4	15.1	595.84	53	1	4835.84	0
18:33	24.3	15.1	592.00	53	0	6282.24	0
18:38	24.3	15.1	595.84	53	1	8171.52	0
18:43	24.4	15.1	602.88	53	0	8171.52	0
18:48	24.4	15.1	594.88	53	0	8171.52	0
18:53	24.3	15.1	590.72	53	1	5713.92	0
