HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
07:55	26.5	13.9	438.72	49	0	1410.56	0
08:00	26.4	13.9	445.76	49	0	1410.56	0
08:05	26.5	13.9	440.00	49	0	1832.96	0
08:10	26.5	14.9	440.00	49	0	2383.36	0
08:15	26.4	14.9	433.92	49	0	3097.60	0
08:20	26.3	14.9	440.00	48	0	11776.00	0
08:25	26.3	14.9	442.88	49	0	15308.80	0
08:30	26.4	16.9	438.72	48	0	19906.56	0
08:35	26.4	18.9	440.00	48	0	19906.56	0
08:40	26.4	18.9	438.72	48	0	25866.24	0
08:45	26.4	19.9	443.84	48	0	25866.24	0
08:50	26.4	19.9	444.80	48	0	33628.16	0
08:55	26.4	19.9	441.92	48	0	33628.16	0
09:00	26.4	19.9	436.80	48	0	33628.16	0
09:05	26.4	19.9	440.00	48	0	33628.16	0
09:10	26.4	19.9	434.88	48	0	43704.32	0
09:15	26.4	19.9	445.76	48	0	43704.32	0
09:20	26.3	20.9	441.92	48	0	43704.32	0
09:25	26.3	20.9	448.96	48	0	43704.32	0
09:30	26.3	21.9	448.00	48	0	43704.32	0
09:35	26.3	21.9	452.80	48	0	56811.52	0
09:40	26.3	22.9	456.00	48	0	56811.52	0
09:45	26.3	22.9	457.92	47	0	56811.52	0
09:50	26.4	23.9	456.00	47	0	56811.52	0
09:55	26.3	23.9	452.80	47	0	56811.52	0
10:00	26.4	23.9	452.80	47	0	56811.52	0
10:05	26.4	24.9	460.80	47	0	56811.52	0
10:10	26.4	24.9	459.84	47	0	73850.88	0
10:15	26.4	24.9	460.80	47	0	73850.88	0
10:20	26.4	25.9	474.88	47	0	73850.88	0
10:25	26.3	25.9	472.96	47	0	73850.88	0
10:30	26.3	25.9	477.76	47	0	73850.88	0
10:35	26.3	25.9	467.84	47	0	73850.88	0
10:40	26.3	25.9	474.88	47	0	73850.88	0
10:45	26.4	24.9	477.76	47	0	73850.88	0
10:50	26.4	24.9	475.84	47	0	73850.88	0
10:55	26.4	24.9	473.92	47	0	73850.88	0
11:00	26.4	24.9	475.84	47	0	73850.88	0
11:05	26.5	25.9	470.72	47	0	73850.88	0
11:10	26.5	25.9	472.00	47	0	73850.88	0
11:15	26.4	25.9	474.88	46	0	73850.88	0
11:20	26.5	25.9	476.80	47	0	73850.88	0
11:25	26.5	26.9	475.84	46	0	73850.88	0
11:30	26.4	25.9	476.80	46	0	73850.88	0
11:35	26.4	25.9	480.96	46	1	73850.88	0
11:40	26.4	25.9	466.88	46	1	73850.88	0
11:45	26.4	25.9	464.96	46	0	73850.88	0
11:50	26.5	25.9	476.80	46	0	73850.88	0
11:55	26.5	25.9	472.96	46	3	73850.88	0
12:00	26.5	23.9	466.88	46	2	73850.88	0
12:05	26.5	24.9	464.00	46	2	73850.88	0
12:10	26.5	25.9	464.96	46	0	96010.24	0
12:15	26.5	24.9	477.76	46	1	96010.24	0
12:20	26.5	25.9	480.00	46	3	96010.24	0
12:25	26.5	25.9	468.80	46	0	96010.24	0
12:30	26.5	24.9	470.72	46	2	96010.24	0
12:35	26.5	25.9	477.76	46	1	96010.24	0
12:40	26.5	25.9	480.96	46	0	96010.24	0
12:45	26.5	24.9	476.80	46	3	96010.24	0
12:50	26.5	25.9	474.88	46	3	96010.24	0
12:55	26.5	24.9	467.84	46	2	96010.24	0
13:00	26.5	25.9	465.92	46	3	96010.24	0
13:05	26.5	25.9	469.76	46	1	96010.24	0
13:10	26.6	26.9	468.80	46	0	96010.24	0
13:15	26.6	25.9	464.00	46	0	96010.24	0
13:20	26.6	26.9	476.80	46	2	96010.24	0
13:25	26.6	25.9	481.92	46	0	96010.24	0
13:30	26.6	25.9	481.92	46	2	96010.24	0
13:35	26.6	26.9	484.80	46	2	96010.24	0
13:40	28.0	25.9	483.84	46	0	96010.24	0
13:45	26.5	26.9	485.76	46	2	96010.24	0
13:50	26.5	26.9	468.80	47	0	96010.24	0
13:55	26.5	25.9	483.84	47	1	96010.24	0
14:00	26.6	25.9	476.80	47	0	96010.24	0
14:05	26.6	25.9	481.92	47	2	96010.24	0
14:10	26.6	25.9	475.84	47	0	96010.24	0
14:15	26.6	27.9	473.92	47	0	96010.24	0
14:20	26.7	26.9	465.92	47	0	96010.24	0
14:25	26.7	26.9	467.84	47	2	96010.24	0
14:30	26.7	26.9	467.84	47	0	96010.24	0
14:35	26.7	26.9	468.80	47	0	96010.24	0
14:40	26.7	26.9	469.76	47	1	96010.24	0
14:45	26.6	27.9	475.84	47	0	96010.24	0
14:50	26.6	25.9	466.88	47	2	96010.24	0
14:55	26.6	26.9	478.72	47	3	96010.24	0
15:00	26.6	25.8	480.00	47	0	67174.40	0
15:05	26.7	28.8	473.92	47	0	67174.40	0
15:10	26.7	28.8	472.00	47	0	67174.40	0
15:15	26.7	27.8	469.76	47	0	67174.40	0
15:20	26.7	26.8	473.92	47	0	67174.40	0
15:25	26.7	27.8	465.92	47	0	67174.40	1
15:30	26.7	27.8	474.88	47	2	67174.40	0
15:35	26.7	27.8	484.80	47	0	67174.40	0
15:40	26.7	27.8	472.00	47	0	67174.40	0
15:45	26.7	27.8	481.92	47	0	46981.12	0
15:50	26.7	27.8	475.84	48	0	46981.12	0
15:55	26.7	27.8	470.72	48	0	46981.12	0
16:00	26.7	26.8	477.76	48	0	32481.28	0
16:05	26.7	26.8	480.96	48	0	34488.32	0
16:10	26.7	26.8	468.80	48	0	31559.68	0
16:15	26.7	25.8	461.76	48	0	22159.36	0
16:20	26.7	26.8	473.92	48	0	25251.84	0
16:25	26.7	26.8	477.76	48	0	25251.84	0
16:30	26.7	26.8	477.76	48	0	25251.84	0
16:35	26.7	26.8	469.76	48	0	25251.84	0
16:40	26.7	24.8	472.96	48	0	8110.08	0
16:45	26.8	24.8	469.76	48	1	18186.24	0
16:50	26.7	25.8	474.88	48	0	18186.24	0
16:55	26.7	24.8	472.00	48	0	8606.72	0
17:00	26.7	22.8	478.72	48	0	5140.48	0
17:05	26.7	23.8	468.80	48	0	8258.56	0
17:10	26.7	22.8	472.00	48	0	9031.68	0
17:15	26.7	24.8	472.96	49	0	8207.36	0
17:20	26.7	24.8	477.76	49	0	8207.36	0
17:25	26.7	24.8	475.84	49	0	8207.36	0
17:30	26.7	23.8	473.92	49	0	8207.36	0
17:35	26.8	23.8	469.76	49	0	5739.52	0
17:40	26.7	23.8	472.96	49	0	5739.52	0
17:45	26.7	22.8	489.92	49	0	2805.76	0
17:50	26.7	22.8	486.72	49	0	1963.52	0
17:55	26.7	22.8	480.96	49	0	1370.88	0
18:00	26.7	21.8	472.00	49	0	958.72	0
18:05	26.7	20.8	462.72	49	0	670.72	0
18:10	26.7	20.8	472.96	49	0	328.00	0
18:15	26.7	20.8	483.84	49	0	160.00	0
18:20	26.7	20.8	482.88	49	0	78.00	0
18:25	26.7	20.8	478.72	49	0	37.00	0
18:30	26.7	20.8	472.00	49	0	11.00	0
18:35	26.7	20.8	480.96	49	0	4.00	0
18:40	26.7	20.8	489.92	49	0	2.00	0
18:45	26.7	20.8	482.88	49	0	1.00	0
18:50	26.7	20.8	488.96	49	0	1.00	0
18:55	26.7	20.8	491.84	49	0	1.00	0
19:00	26.7	19.8	500.80	49	0	1.00	0
19:05	26.7	19.8	497.92	50	0	1.00	0
19:10	26.7	19.8	499.84	50	0	1.00	0
19:15	26.7	19.8	500.80	49	0	1.00	0
19:20	26.7	19.8	496.96	50	0	1.00	0
19:25	26.7	19.8	509.76	50	0	1.00	0
19:30	26.7	19.8	513.92	50	0	1.00	0
19:35	26.7	19.8	506.88	50	0	1.00	0
19:40	26.7	19.8	512.96	50	0	1.00	0
19:45	26.7	19.8	514.88	50	0	1.00	0
19:50	26.7	19.8	512.96	50	0	1.00	0
19:55	26.7	19.8	515.84	50	0	1.00	0
20:00	26.7	19.8	532.80	50	0	1.00	0
20:05	26.7	19.8	528.96	50	0	1.00	0
20:10	26.7	19.8	520.96	50	0	1.00	0
20:15	26.7	19.8	541.76	50	0	1.00	0
20:20	26.7	18.8	529.92	50	0	1.00	0
20:25	26.7	18.8	530.88	50	0	1.00	0
20:30	26.7	18.8	536.00	50	0	1.00	0
20:35	26.7	18.8	536.96	50	0	1.00	0
20:40	26.7	18.8	528.00	50	0	1.00	0
20:45	26.7	18.8	528.00	50	0	1.00	0
20:50	26.7	18.8	530.88	50	0	1.00	0
20:55	26.7	18.8	536.96	50	0	1.00	0
21:00	26.7	18.8	536.96	50	0	1.00	0
21:05	26.7	18.8	533.76	50	0	1.00	0
21:10	26.7	18.8	537.92	50	0	1.00	0
21:15	26.7	18.8	540.80	50	0	1.00	0
21:20	26.7	17.8	528.00	50	0	1.00	0
21:25	26.6	17.8	530.88	50	0	1.00	0
21:30	26.7	17.8	536.00	50	0	1.00	0
21:35	26.7	17.8	539.84	50	0	1.00	0
21:40	26.7	17.8	540.80	50	0	1.00	0
