HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
00:03	20.1	12.8	661.76	63	0	1.00	0
00:08	20.2	11.8	667.52	63	0	1.00	0
00:13	20.2	11.8	654.72	63	0	1.00	0
00:18	20.2	11.8	650.88	63	0	1.00	0
00:23	20.2	11.8	654.72	63	0	1.00	0
00:28	20.1	11.8	663.68	63	0	1.00	0
00:33	20.1	11.8	653.76	63	0	1.00	0
00:38	20.2	11.8	646.72	63	0	1.00	0
00:43	20.1	11.8	645.76	63	0	1.00	0
00:48	20.2	11.8	656.64	63	0	1.00	0
00:53	20.1	11.8	646.72	63	0	1.00	0
00:58	20.2	11.8	641.92	63	0	1.00	0
01:03	20.1	11.8	648.00	63	0	1.00	0
01:08	20.1	11.8	645.76	63	0	1.00	0
01:13	20.1	11.8	641.92	63	0	1.00	0
01:18	20.1	11.8	636.80	63	0	1.00	0
01:23	20.1	11.8	637.76	63	0	1.00	0
01:28	20.1	11.8	635.84	63	0	1.00	0
01:33	20.1	11.8	636.80	63	0	1.00	0
01:38	20.1	12.8	648.00	63	0	1.00	0
01:43	20.1	12.8	635.84	63	0	1.00	0
01:48	20.1	12.8	636.80	63	0	1.00	0
01:53	20.1	12.8	629.76	63	0	1.00	0
01:58	20.1	12.8	626.88	63	0	1.00	0
02:03	20.1	12.8	632.00	63	0	1.00	0
02:08	20.1	12.8	632.00	63	0	1.00	0
02:13	20.1	12.8	636.80	63	0	1.00	0
02:18	20.1	11.8	634.88	63	0	1.00	0
02:23	20.1	11.8	621.76	63	0	1.00	0
02:28	20.1	11.8	616.00	63	0	1.00	0
02:33	20.1	11.8	616.96	63	0	1.00	0
02:38	20.1	11.8	625.92	63	0	1.00	0
02:43	20.1	11.8	621.76	63	0	1.00	0
02:48	20.1	11.8	622.72	63	0	1.00	0
02:53	20.1	11.8	620.80	63	0	1.00	0
02:58	20.1	11.8	616.96	63	0	1.00	0
03:03	20.1	11.8	611.84	63	0	1.00	0
03:08	20.1	11.8	612.80	63	0	1.00	0
03:13	20.1	11.8	621.76	63	0	1.00	0
03:18	20.1	11.8	609.92	63	0	1.00	0
03:23	20.1	11.8	610.88	63	0	1.00	0
03:28	20.1	11.8	610.88	63	0	1.00	0
03:33	20.1	11.8	616.00	63	0	1.00	0
03:38	20.1	11.8	616.96	63	0	1.00	0
03:43	20.1	11.8	610.88	63	0	1.00	0
03:48	20.1	11.8	602.88	63	0	1.00	0
03:53	20.1	11.8	613.76	63	0	1.00	0
03:58	20.1	11.8	608.96	63	0	1.00	0
04:03	20.1	11.8	624.96	63	0	1.00	0
04:08	20.1	11.8	616.00	63	0	1.00	0
04:13	20.1	11.8	601.92	63	0	1.00	0
04:18	20.1	11.8	605.76	63	0	1.00	0
04:23	20.1	11.8	605.76	63	0	1.00	0
04:28	20.1	11.8	596.80	63	0	1.00	0
04:33	20.1	11.8	600.00	63	0	1.00	0
04:38	20.1	10.8	596.80	63	0	1.00	0
04:43	20.0	10.8	598.72	63	0	1.00	0
04:48	20.1	10.8	590.72	63	0	1.00	0
04:53	20.1	10.8	604.80	63	0	1.00	0
04:58	20.0	10.8	584.96	63	0	1.00	0
05:03	20.1	10.8	576.96	63	0	1.00	0
05:08	20.1	10.8	593.92	63	0	1.00	0
05:13	20.1	10.8	597.76	63	0	1.00	0
05:18	20.1	10.8	594.88	63	0	1.00	0
05:23	20.1	10.8	577.92	63	0	1.00	0
05:28	20.0	10.8	587.84	63	0	1.00	0
05:33	20.0	10.8	592.96	63	0	1.00	0
05:38	20.0	10.8	586.88	63	0	1.00	0
05:43	20.0	10.8	592.96	63	0	1.00	0
05:48	20.0	10.8	585.92	63	0	1.00	0
05:53	20.0	10.8	582.72	63	0	1.00	0
05:58	20.1	10.8	582.72	63	0	1.00	0
06:03	20.1	10.8	579.84	63	0	1.00	0
06:08	20.1	10.8	579.84	63	0	1.00	0
06:13	20.0	10.8	582.72	63	0	1.00	0
06:18	20.0	10.8	571.84	63	0	1.00	0
06:23	20.0	10.8	578.88	63	0	1.00	0
06:28	20.0	10.8	576.00	63	0	1.00	0
06:34	20.0	10.8	569.92	63	0	1.00	0
06:39	20.0	10.8	576.00	63	0	1.00	0
06:44	20.0	10.8	579.84	63	0	1.00	0
06:49	20.0	10.8	569.92	63	0	1.00	0
06:54	20.0	10.8	572.80	63	0	1.00	0
06:59	19.9	10.8	574.72	63	0	1.00	0
07:04	19.9	10.8	568.96	63	0	1.00	0
07:09	19.9	10.8	563.84	63	0	1.00	0
