HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
17:32	23.3	24.1	452.80	61	0	26132.48	0
17:35	23.3	24.1	454.72	61	1	26132.48	0
17:36	23.4	24.1	458.88	61	0	26132.48	0
17:36	23.4	24.1	458.88	61	0	26132.48	0
20:00	23.4	22.1	441.92	61	2	6261.76	0
20:30	23.4	22.1	454.72	61	3	4380.16	0
21:00	23.4	22.1	456.00	61	3	731.52	0
21:30	23.4	22.1	451.84	61	0	58.00	0
22:00	23.4	21.1	456.96	61	0	1.00	0
22:30	23.3	21.1	456.00	61	0	1.00	0
23:00	23.4	20.1	456.00	61	0	1.00	0
23:30	23.3	20.1	443.84	61	0	1.00	0
