HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
00:00	28.0	16.8	517.76	50	0	1.00	0
00:05	26.6	16.8	512.96	50	0	1.00	0
00:10	26.6	16.8	500.80	50	0	1.00	0
00:15	26.6	16.8	510.72	51	0	1.00	0
00:20	26.6	16.8	504.96	51	0	1.00	0
00:25	26.6	16.8	512.96	51	0	1.00	0
00:30	26.5	16.8	502.72	51	0	1.00	0
00:35	26.5	16.8	508.80	51	0	1.00	0
00:40	26.5	16.8	501.76	51	0	1.00	0
00:45	26.5	16.8	510.72	51	0	1.00	0
00:50	26.5	16.8	502.72	51	0	1.00	0
00:55	26.6	16.8	504.00	51	0	1.00	0
01:00	26.5	15.8	501.76	51	0	1.00	0
01:05	26.5	15.8	510.72	51	0	1.00	0
01:10	26.5	15.8	516.80	51	0	1.00	0
01:15	26.5	15.8	510.72	51	0	1.00	0
01:20	26.5	15.8	502.72	51	0	1.00	0
01:25	26.5	15.8	500.80	51	0	1.00	0
01:30	26.5	15.8	506.88	51	0	1.00	0
01:35	26.5	15.8	502.72	51	0	1.00	0
01:40	26.5	15.8	506.88	51	0	1.00	0
01:45	26.5	15.8	493.76	51	0	1.00	0
01:50	26.5	15.8	488.00	51	0	1.00	0
01:55	26.5	15.8	488.96	51	0	1.00	0
02:00	26.5	15.8	499.84	51	0	1.00	0
02:05	26.5	15.8	496.96	51	0	1.00	0
02:10	26.5	15.8	498.88	51	0	1.00	0
02:15	26.5	15.8	506.88	51	0	1.00	0
02:20	26.5	15.8	491.84	51	0	1.00	0
02:25	26.5	15.8	497.92	51	0	1.00	0
02:30	26.5	15.8	488.00	51	0	1.00	0
02:35	26.5	15.8	491.84	51	0	1.00	0
02:40	26.5	15.8	496.96	51	0	1.00	0
02:45	26.5	15.8	491.84	51	0	1.00	0
02:50	26.5	15.8	491.84	51	0	1.00	0
02:55	26.5	15.8	481.92	51	0	1.00	0
03:00	26.5	15.8	493.76	51	0	1.00	0
03:05	26.5	15.8	493.76	51	0	1.00	0
03:10	26.5	15.8	492.80	51	0	1.00	0
03:15	26.5	15.8	486.72	51	0	1.00	0
03:20	26.5	15.8	490.88	51	0	1.00	0
03:25	26.5	15.8	486.72	51	0	1.00	0
03:30	26.5	15.8	476.80	51	0	1.00	0
03:35	26.5	15.8	485.76	51	0	1.00	0
03:40	26.5	15.8	485.76	51	0	1.00	0
03:45	26.5	15.8	492.80	51	0	1.00	0
03:50	26.4	15.8	488.96	51	0	1.00	0
03:55	26.4	15.8	484.80	51	0	1.00	0
04:00	26.5	15.8	475.84	51	0	1.00	0
04:05	26.5	15.8	485.76	51	0	1.00	0
04:10	26.5	15.8	488.00	51	0	1.00	0
04:15	26.5	14.8	480.00	51	0	1.00	0
04:20	26.5	14.8	483.84	51	0	1.00	0
04:25	26.5	14.8	477.76	51	0	1.00	0
04:30	26.4	14.8	478.72	51	0	1.00	0
04:35	26.4	14.8	477.76	51	0	1.00	0
04:40	26.5	14.8	469.76	51	0	1.00	0
04:45	26.4	14.8	476.80	51	0	1.00	0
04:50	26.4	14.8	480.96	51	0	1.00	0
04:55	26.4	14.8	481.92	51	0	1.00	0
05:00	26.4	14.8	488.96	51	0	1.00	0
05:05	26.4	14.8	474.88	51	0	1.00	0
05:10	26.4	14.8	472.96	50	0	1.00	0
05:15	26.4	14.8	469.76	50	0	1.00	0
05:20	26.4	14.8	478.72	50	0	1.00	0
05:25	26.4	14.8	478.72	50	0	1.00	0
05:30	26.4	14.8	482.88	50	0	1.00	0
05:35	26.4	14.8	472.00	50	0	1.00	0
05:40	26.4	14.8	466.88	50	0	1.00	0
05:45	26.4	14.8	472.00	50	0	1.00	0
05:50	26.4	14.8	470.72	50	0	1.00	0
05:55	26.3	14.8	478.72	50	0	1.00	0
06:00	26.3	14.8	472.00	50	0	1.00	0
06:05	26.3	14.8	469.76	50	0	1.00	0
06:10	26.3	14.8	461.76	50	0	1.00	0
06:15	26.3	14.8	481.92	50	0	1.00	0
06:20	26.4	14.8	486.72	50	0	1.00	0
06:25	26.3	14.8	465.92	50	0	1.00	0
06:30	26.3	14.8	466.88	50	0	1.00	0
06:35	26.3	14.8	470.72	50	0	1.00	0
06:40	26.3	14.8	469.76	50	0	1.00	0
06:45	26.3	14.8	469.76	50	0	1.00	0
06:50	26.3	14.8	466.88	50	0	1.00	0
06:55	26.3	14.8	473.92	50	0	1.00	0
07:00	26.3	14.8	468.80	50	0	1.00	0
07:05	26.3	14.8	458.88	50	0	1.00	0
07:10	26.3	14.8	462.72	50	0	2.00	0
07:15	26.3	14.8	462.72	50	0	4.00	0
07:20	26.3	14.8	459.84	50	0	11.00	0
07:25	26.3	14.8	462.72	50	0	34.00	0
07:30	26.3	14.8	465.92	50	0	77.00	0
07:35	26.3	14.8	466.88	50	0	172.00	0
07:40	26.3	14.8	458.88	50	0	292.00	0
07:45	26.3	14.8	466.88	50	0	493.76	0
07:50	26.3	14.8	467.84	50	0	641.92	0
07:55	26.3	14.8	470.72	50	0	1084.80	0
08:00	26.3	14.8	469.76	50	0	1410.56	0
08:06	26.3	14.8	465.92	50	0	1832.96	0
08:11	26.3	14.8	458.88	50	0	2383.36	0
08:16	26.3	14.8	464.00	50	0	3097.60	0
08:21	26.3	14.8	467.84	50	0	4029.44	0
08:26	26.3	15.8	459.84	50	0	5237.76	0
08:31	26.3	16.8	459.84	50	0	6824.96	0
08:36	26.3	16.8	464.96	49	0	6824.96	0
08:41	26.3	16.8	459.84	49	0	6824.96	0
08:46	26.3	18.8	462.72	49	0	19671.04	0
08:51	26.3	18.8	470.72	49	0	13742.08	0
08:56	26.2	18.8	462.72	49	0	23203.84	0
09:01	26.2	19.8	462.72	49	0	21504.00	0
09:06	26.2	18.8	466.88	49	0	19630.08	0
09:11	26.2	18.8	466.88	49	0	17827.84	0
09:16	26.2	18.8	464.00	49	0	11294.72	0
09:21	26.2	18.8	458.88	49	0	29777.92	0
09:26	26.2	18.8	469.76	49	0	15380.48	0
09:31	26.2	18.8	470.72	49	0	19998.72	0
09:36	26.2	19.8	465.92	49	0	44277.76	0
09:41	26.2	19.8	469.76	49	0	30945.28	0
09:46	26.2	19.8	474.88	49	0	40693.76	0
09:51	26.2	20.8	472.96	49	0	53166.08	0
09:56	26.2	21.8	467.84	49	0	53166.08	0
10:01	26.2	22.8	469.76	49	0	53166.08	0
10:06	26.2	22.8	481.92	49	0	53166.08	0
10:11	26.2	22.8	482.88	49	0	69140.48	0
10:16	26.2	23.8	472.00	49	0	69140.48	0
10:21	26.2	22.8	480.96	49	0	31170.56	0
10:26	26.2	21.8	489.92	49	0	53043.20	0
10:31	26.2	22.8	489.92	49	0	68976.64	0
10:36	26.2	22.8	488.96	49	0	62259.20	0
10:41	26.2	22.8	480.96	49	0	62259.20	0
10:46	26.2	22.8	482.88	49	0	62259.20	0
10:51	26.2	22.8	485.76	49	0	81059.84	0
10:56	26.2	22.8	476.80	49	0	73359.36	0
11:01	26.2	23.8	484.80	49	0	73359.36	0
11:06	26.2	23.8	475.84	49	0	73359.36	0
11:11	26.2	22.8	483.84	49	0	59351.04	0
11:16	26.2	22.8	486.72	49	0	47267.84	0
11:21	26.2	21.8	484.80	49	0	43212.80	0
11:26	26.2	22.8	470.72	49	0	42475.52	0
11:31	26.2	22.8	488.96	49	0	38359.04	0
11:36	26.2	22.8	482.88	49	0	38359.04	0
11:41	26.2	22.8	481.92	49	0	38359.04	0
11:46	26.2	22.8	478.72	49	0	49889.28	0
11:51	26.2	23.8	486.72	49	0	64962.56	0
11:56	26.2	24.8	491.84	49	2	79134.72	0
12:01	26.2	23.8	482.88	49	4	79134.72	0
12:06	26.2	23.8	484.80	49	4	55255.04	0
12:11	26.2	23.8	484.80	49	2	55255.04	0
12:16	26.2	22.8	465.92	49	2	65945.60	0
12:21	26.2	22.8	480.96	49	2	65945.60	0
12:26	26.2	23.8	481.92	49	2	65945.60	0
