HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
00:00	20.4	12.8	573.76	63	0	1.00	0
00:05	20.4	12.8	569.92	63	0	1.00	0
00:10	20.4	12.8	572.80	63	0	1.00	0
00:15	20.4	12.8	576.00	63	0	1.00	0
00:20	20.4	12.8	566.72	63	0	1.00	0
00:25	20.4	12.8	573.76	63	0	1.00	0
00:30	20.4	12.8	572.80	63	0	1.00	0
00:35	20.4	12.8	563.84	63	0	1.00	0
00:40	20.4	12.8	562.88	63	0	1.00	0
00:45	20.4	11.8	576.00	63	0	1.00	0
00:50	20.4	11.8	557.76	63	0	1.00	0
00:55	20.4	11.8	564.80	63	0	1.00	0
01:00	20.4	11.8	570.88	63	0	1.00	0
01:05	20.4	11.8	564.80	63	0	1.00	0
01:10	20.4	11.8	565.76	63	0	1.00	0
01:15	20.4	11.8	563.84	63	0	1.00	0
01:20	20.4	11.8	553.92	63	0	1.00	0
01:25	20.4	11.8	560.96	63	0	1.00	0
01:30	20.4	11.8	566.72	63	0	1.00	0
01:35	20.4	11.8	561.92	63	0	1.00	0
01:40	20.4	11.8	556.80	63	0	1.00	0
01:45	20.4	11.8	570.88	63	0	1.00	0
01:50	20.4	11.8	564.80	63	0	1.00	0
01:55	20.4	11.8	561.92	63	0	1.00	0
02:00	20.4	11.8	564.80	63	0	1.00	0
02:05	20.4	11.8	552.00	63	0	1.00	0
02:10	20.4	11.8	572.80	63	0	1.00	0
02:15	20.4	11.8	560.00	63	0	1.00	0
02:20	20.4	11.8	558.72	63	0	1.00	0
02:25	20.4	11.8	555.84	63	0	1.00	0
02:30	20.4	11.8	558.72	63	0	1.00	0
02:35	20.4	11.8	544.00	63	0	1.00	0
02:40	20.4	11.8	552.96	63	0	1.00	0
02:45	20.4	11.8	554.88	63	0	1.00	0
02:50	20.4	11.8	557.76	63	0	1.00	0
02:55	20.4	11.8	552.96	63	0	1.00	0
03:00	20.4	11.8	549.76	63	0	1.00	0
03:05	20.4	11.8	554.88	63	0	1.00	0
03:10	20.4	11.8	558.72	63	0	1.00	0
03:15	20.4	11.8	560.96	63	0	1.00	0
03:20	20.4	11.8	552.96	63	0	1.00	0
03:25	20.4	11.8	553.92	63	0	1.00	0
03:30	20.4	11.8	560.96	63	0	1.00	0
03:35	20.3	11.8	565.76	63	0	1.00	0
