HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
00:03	20.2	10.8	453.76	58	0	1.00	0
00:08	20.2	10.8	458.88	58	0	1.00	0
00:13	20.2	10.8	458.88	58	0	1.00	0
00:18	20.2	10.8	451.84	58	0	1.00	0
00:23	20.2	10.8	451.84	58	0	1.00	0
00:28	20.2	10.8	457.92	58	0	1.00	0
00:33	20.2	10.8	454.72	58	0	1.00	0
00:38	20.2	10.8	466.88	58	0	1.00	0
00:43	20.2	10.8	462.72	58	0	1.00	0
00:48	20.2	10.8	459.84	58	0	1.00	0
00:53	20.1	10.8	464.00	58	0	1.00	0
00:59	20.1	10.8	453.76	58	0	1.00	0
01:04	20.1	10.8	464.96	58	0	1.00	0
01:09	20.2	10.8	458.88	58	0	1.00	0
01:14	20.2	10.8	453.76	58	0	1.00	0
01:19	20.2	10.8	459.84	58	0	1.00	0
01:24	20.2	10.8	456.00	58	0	1.00	0
01:29	20.1	10.8	462.72	58	0	1.00	0
01:34	20.1	10.8	466.88	58	0	1.00	0
01:39	20.1	10.8	456.00	58	0	1.00	0
01:44	20.1	10.8	457.92	58	0	1.00	0
01:49	20.1	10.8	454.72	58	0	1.00	0
01:54	20.1	10.8	453.76	58	0	1.00	0
01:59	20.1	10.8	454.72	58	0	1.00	0
02:04	20.1	10.8	464.96	58	0	1.00	0
02:09	20.1	10.8	453.76	58	0	1.00	0
02:14	20.1	10.8	453.76	57	0	1.00	0
02:19	20.1	10.8	456.00	57	0	1.00	0
02:24	20.1	10.8	457.92	58	0	1.00	0
02:29	20.1	10.8	459.84	58	0	1.00	0
02:34	20.1	10.8	462.72	57	0	1.00	0
02:39	20.1	10.8	462.72	57	0	1.00	0
02:44	20.1	10.8	465.92	57	0	1.00	0
02:49	20.1	10.8	460.80	57	0	1.00	0
02:54	20.1	10.8	451.84	57	0	1.00	0
02:59	20.1	10.8	457.92	57	0	1.00	0
03:04	20.1	10.8	454.72	57	0	1.00	0
03:09	20.1	10.8	451.84	57	0	1.00	0
03:14	20.1	10.8	457.92	57	0	1.00	0
03:19	20.1	10.8	449.92	57	0	1.00	0
03:24	20.1	10.8	451.84	57	0	1.00	0
03:29	20.1	10.8	459.84	57	0	1.00	0
03:34	20.1	11.8	453.76	57	0	1.00	0
03:39	20.1	11.8	457.92	57	0	1.00	0
03:44	20.1	11.8	461.76	57	0	1.00	0
03:49	20.1	11.8	461.76	57	0	1.00	0
03:54	20.1	11.8	456.00	57	0	1.00	0
03:59	20.1	10.8	464.96	57	0	1.00	0
04:04	20.1	10.8	451.84	57	0	1.00	0
04:09	20.0	10.8	459.84	57	0	1.00	0
04:14	20.0	10.8	451.84	57	0	1.00	0
04:19	20.1	10.8	448.96	57	0	1.00	0
04:24	20.1	10.8	453.76	57	0	1.00	0
04:29	20.1	10.8	456.00	57	0	1.00	0
04:34	20.1	10.8	456.96	57	0	1.00	0
04:39	20.1	10.8	458.88	57	0	1.00	0
04:44	20.0	10.8	451.84	57	0	1.00	0
04:49	20.0	10.8	451.84	57	0	1.00	0
04:54	20.0	10.8	457.92	57	0	1.00	0
04:59	20.0	10.8	450.88	57	0	1.00	0
05:04	20.0	10.8	456.96	57	0	1.00	0
05:09	20.0	10.8	450.88	57	0	1.00	0
05:14	20.0	10.8	448.00	57	0	1.00	0
05:19	20.0	10.8	456.96	57	0	1.00	0
05:24	20.0	10.8	453.76	57	0	1.00	0
05:29	20.0	10.8	456.00	57	0	1.00	0
05:34	20.0	10.8	444.80	57	0	1.00	0
05:39	19.9	10.8	451.84	57	0	1.00	0
05:44	19.9	10.8	449.92	57	0	1.00	0
05:49	19.9	10.8	448.96	57	0	1.00	0
05:54	19.9	10.8	452.80	57	0	1.00	0
05:59	19.9	10.8	459.84	57	0	1.00	0
06:04	20.0	10.8	456.96	57	0	1.00	0
06:09	19.9	10.8	453.76	57	0	1.00	0
06:14	19.9	10.8	462.72	57	0	1.00	0
06:19	19.9	10.8	457.92	57	0	1.00	0
06:24	19.9	10.8	452.80	57	0	1.00	0
06:29	19.9	10.8	450.88	57	0	1.00	0
06:34	19.9	10.8	451.84	57	0	1.00	0
06:39	19.9	9.8	450.88	57	0	1.00	0
06:44	19.9	9.8	446.72	57	0	1.00	0
06:49	19.9	9.8	448.96	57	0	1.00	0
06:54	19.9	10.8	450.88	57	0	1.00	0
06:59	19.9	10.8	460.80	57	0	1.00	0
07:04	19.9	10.8	444.80	57	0	1.00	0
07:09	19.9	10.8	451.84	57	0	1.00	0
07:14	19.9	10.8	446.72	57	0	1.00	0
07:19	19.9	10.8	445.76	57	0	1.00	0
07:24	19.9	10.8	450.88	57	0	1.00	0
07:29	19.9	10.8	452.80	57	0	1.00	0
07:34	19.9	10.8	448.96	57	0	1.00	0
07:39	19.9	10.8	452.80	57	0	1.00	0
07:44	19.9	10.8	451.84	57	0	1.00	0
07:49	19.9	10.8	456.96	57	0	2.00	0
07:54	19.9	10.8	444.80	57	0	3.00	0
07:59	19.9	10.8	446.72	57	0	8.00	0
08:04	19.9	10.8	446.72	57	0	15.00	0
08:09	19.9	10.8	451.84	57	0	59.00	0
08:14	19.9	10.8	456.96	57	0	132.00	0
08:19	19.9	10.8	462.72	57	0	224.00	0
08:24	19.9	10.8	454.72	56	0	379.84	0
08:29	19.9	10.8	443.84	56	0	493.76	0
08:34	19.9	10.8	448.00	56	0	834.56	0
08:39	19.8	10.8	449.92	56	0	1084.80	0
08:44	19.8	11.8	453.76	56	0	1410.56	0
08:49	19.8	11.8	444.80	56	0	1834.24	0
08:54	19.9	11.8	448.96	56	0	2384.64	0
08:59	19.8	11.8	453.76	56	0	3100.16	0
09:04	19.8	11.8	451.84	56	0	4029.44	0
09:09	19.9	11.8	452.80	56	0	5237.76	0
09:14	19.9	11.8	440.00	56	0	8857.60	0
09:19	19.9	12.8	445.76	56	0	14970.88	0
09:24	19.9	13.8	441.92	56	0	32993.28	0
09:29	19.8	14.8	444.80	56	0	32993.28	0
09:34	19.8	14.8	452.80	56	0	32993.28	0
09:39	19.8	14.8	448.96	56	0	32993.28	0
09:44	19.8	14.8	448.00	56	0	32993.28	0
09:49	19.8	14.8	451.84	56	0	32993.28	0
09:54	19.8	14.8	445.76	56	0	32993.28	0
09:59	19.9	14.8	441.92	56	0	32993.28	0
10:04	19.9	14.8	451.84	56	0	32993.28	0
10:09	19.9	14.8	446.72	56	0	42926.08	0
10:14	19.8	14.8	454.72	56	0	42926.08	0
10:19	19.8	15.8	449.92	56	0	55828.48	0
10:24	19.8	15.8	449.92	56	0	55828.48	0
10:29	19.9	16.8	445.76	56	0	39014.40	0
10:34	19.9	15.8	451.84	56	0	27217.92	0
10:39	19.9	15.8	450.88	56	0	19036.16	0
10:44	19.9	15.8	441.92	56	0	19036.16	0
10:49	19.9	15.8	449.92	56	0	19036.16	0
10:54	19.9	15.8	441.92	56	0	19036.16	0
10:59	19.9	15.8	445.76	56	0	19036.16	0
11:04	19.9	15.8	444.80	56	0	24780.80	0
11:09	19.9	15.8	440.00	56	0	24780.80	0
11:14	19.9	15.8	442.88	56	0	55009.28	0
11:19	19.9	16.8	441.92	56	0	55009.28	0
11:24	19.9	16.8	448.00	56	0	55009.28	0
11:29	19.9	17.8	451.84	56	0	55009.28	0
11:34	19.9	18.8	443.84	56	0	55009.28	0
11:39	19.9	19.8	444.80	56	0	55009.28	0
11:44	19.9	19.8	438.72	56	0	55009.28	0
11:49	19.9	19.8	444.80	56	0	55009.28	0
11:54	19.9	20.8	443.84	56	0	55009.28	0
11:59	19.9	20.8	446.72	56	0	71557.12	0
12:04	19.9	20.8	440.96	56	0	71557.12	0
12:09	19.9	21.8	440.00	56	0	71557.12	0
12:14	19.9	21.8	442.88	56	0	71557.12	0
12:19	19.9	21.8	441.92	56	0	71557.12	0
12:24	19.9	22.8	434.88	56	0	71557.12	0
12:29	19.9	22.8	443.84	56	0	71557.12	0
12:34	19.9	22.8	440.96	56	0	71557.12	0
12:39	19.9	22.8	448.96	56	0	71557.12	0
12:44	19.9	22.8	441.92	56	0	71557.12	0
12:49	19.9	22.8	445.76	56	0	93061.12	0
12:54	20.0	23.8	440.00	56	0	93061.12	0
12:59	20.0	23.8	436.80	56	0	93061.12	0
13:04	20.0	23.8	442.88	56	0	93061.12	0
13:09	20.0	23.8	443.84	55	0	93061.12	0
13:14	20.0	23.8	440.96	55	0	65003.52	0
13:19	19.9	23.8	448.96	56	0	65003.52	0
13:24	19.9	23.8	438.72	56	0	65003.52	0
13:29	20.0	23.8	445.76	55	0	65003.52	0
13:34	20.0	23.8	440.96	55	0	65003.52	0
