HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
00:03	21.1	15.8	491.84	69	5	1.00	0
00:08	21.1	15.8	502.72	69	5	1.00	0
00:13	21.1	15.8	499.84	69	6	1.00	0
00:18	21.1	15.8	499.84	69	6	1.00	0
00:23	21.1	15.8	500.80	69	5	1.00	0
00:28	21.1	15.8	488.96	69	7	1.00	0
00:33	21.1	15.8	485.76	69	5	1.00	0
00:38	21.1	15.8	484.80	69	7	1.00	0
00:43	21.1	15.8	491.84	69	6	1.00	0
00:48	21.1	15.8	500.80	69	9	1.00	0
00:54	21.1	15.8	501.76	69	7	1.00	0
00:59	21.1	15.8	497.92	69	5	1.00	0
01:04	21.1	15.8	512.96	69	8	1.00	0
01:09	21.1	15.8	499.84	69	5	1.00	0
01:14	21.1	15.8	486.72	69	6	1.00	0
01:19	21.1	15.8	481.92	69	4	1.00	0
01:24	21.1	15.8	483.84	69	3	1.00	0
01:29	21.1	15.8	472.96	69	3	1.00	0
01:34	21.1	15.8	478.72	69	5	1.00	0
18:13	20.9	14.8	502.72	69	4	25.00	0
18:18	20.9	14.8	498.88	69	10	7.00	0
18:23	20.8	14.8	491.84	70	2	4.00	0
18:28	20.8	14.8	476.80	70	3	1.00	0
18:33	20.8	14.8	488.00	70	2	1.00	0
18:38	20.8	14.8	490.88	70	3	1.00	0
18:43	20.8	14.8	496.00	70	9	1.00	0
18:48	20.9	14.8	490.88	70	7	1.00	0
18:53	20.9	14.8	488.96	70	7	1.00	0
18:58	20.8	14.8	489.92	69	6	1.00	0
19:03	20.8	14.8	480.00	69	5	1.00	0
19:08	20.8	14.8	483.84	69	5	1.00	0
19:13	20.8	14.8	483.84	70	7	1.00	0
19:18	20.8	14.8	492.80	70	1	1.00	0
19:23	20.8	14.8	494.72	70	5	1.00	0
19:28	20.8	14.8	490.88	70	2	1.00	0
19:33	20.8	14.8	489.92	70	6	1.00	0
19:38	20.8	14.8	489.92	70	2	1.00	0
19:43	20.8	14.8	493.76	69	7	1.00	0
19:48	20.8	14.8	484.80	69	4	1.00	0
19:53	20.8	14.8	480.96	69	3	1.00	0
19:58	20.8	14.8	491.84	69	4	1.00	0
20:03	20.8	14.8	481.92	69	2	1.00	0
20:08	20.8	14.8	483.84	69	2	1.00	0
20:13	20.8	14.8	483.84	69	3	1.00	0
20:18	20.8	14.8	494.72	69	5	1.00	0
20:23	20.8	14.8	476.80	69	4	1.00	0
20:28	20.8	14.8	483.84	69	6	1.00	0
20:33	20.7	14.8	478.72	69	4	1.00	0
20:39	20.8	14.8	489.92	69	2	1.00	0
20:44	20.7	14.8	489.92	69	2	1.00	0
20:49	20.7	14.8	489.92	69	1	1.00	0
20:54	20.7	14.8	480.96	69	0	1.00	0
20:59	20.8	14.8	484.80	69	6	1.00	0
21:04	20.7	14.8	490.88	69	3	1.00	0
21:09	20.8	14.8	485.76	69	0	1.00	0
21:14	20.8	14.8	491.84	69	0	1.00	0
21:19	20.8	14.8	476.80	69	0	1.00	0
21:24	20.8	14.8	490.88	69	1	1.00	0
21:29	20.8	14.8	488.96	69	0	1.00	0
21:34	20.7	14.8	493.76	69	1	1.00	0
21:39	20.7	14.8	504.00	69	3	1.00	0
21:44	20.7	14.8	488.00	69	2	1.00	0
21:49	20.7	14.8	484.80	69	0	1.00	0
21:54	20.7	14.8	493.76	69	0	1.00	0
21:59	20.7	14.8	490.88	69	1	1.00	0
22:04	20.7	14.8	489.92	69	3	1.00	0
22:09	20.7	14.8	490.88	69	3	1.00	0
22:14	20.7	14.8	491.84	69	1	1.00	0
22:19	20.7	14.8	486.72	69	1	1.00	0
22:24	20.7	14.8	489.92	69	3	1.00	0
22:29	20.7	14.8	476.80	69	2	1.00	0
22:34	20.7	14.8	481.92	69	0	1.00	0
22:39	20.7	14.8	480.96	69	0	1.00	0
22:44	20.7	14.8	484.80	69	0	1.00	0
22:49	20.7	14.8	488.00	69	2	1.00	0
22:54	20.7	14.8	496.96	69	0	1.00	0
22:59	20.7	13.8	483.84	69	2	1.00	0
23:04	20.7	13.8	476.80	69	4	1.00	0
23:09	20.7	13.8	493.76	69	2	1.00	0
23:14	20.7	13.8	480.96	69	3	1.00	0
23:19	20.7	13.8	477.76	69	2	1.00	0
23:24	20.7	13.8	480.96	69	3	1.00	0
23:29	20.7	13.8	477.76	69	2	1.00	0
23:34	20.7	13.8	488.96	69	2	1.00	0
23:39	20.7	13.8	481.92	69	5	1.00	0
23:44	20.7	13.8	480.96	69	4	1.00	0
23:49	20.7	13.8	480.96	69	2	1.00	0
23:54	20.7	13.8	488.00	69	2	1.00	0
23:59	20.7	13.8	475.84	69	3	1.00	0
