HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
00:04	20.9	13.8	432.96	63	0	1.00	0
00:09	20.9	14.8	441.92	63	0	1.00	0
00:14	20.8	14.8	442.88	62	1	1.00	0
00:19	20.9	14.8	436.80	63	1	1.00	0
00:24	20.9	14.8	442.88	63	3	1.00	0
00:29	20.9	14.8	433.92	63	3	1.00	0
00:34	20.9	14.8	438.72	63	2	1.00	0
00:39	20.9	14.8	442.88	63	2	1.00	0
00:44	20.9	14.8	438.72	63	2	1.00	0
00:49	20.9	14.8	445.76	63	2	1.00	0
00:54	20.9	14.8	434.88	63	3	1.00	0
00:59	20.8	14.8	442.88	63	3	1.00	0
01:04	20.8	15.8	440.96	63	3	1.00	0
01:09	20.8	15.8	443.84	63	2	1.00	0
01:14	20.9	15.8	433.92	63	3	1.00	0
01:19	20.8	15.8	433.92	63	3	1.00	0
01:24	20.9	15.8	438.72	63	3	1.00	0
01:29	20.9	15.8	433.92	63	3	1.00	0
01:34	20.9	15.8	441.92	63	2	1.00	0
01:39	20.8	15.8	434.88	63	3	1.00	0
01:44	20.8	15.8	440.00	63	4	1.00	0
01:49	20.8	15.8	440.96	63	6	1.00	0
01:54	20.8	15.8	440.00	63	6	1.00	0
01:59	20.8	15.8	440.00	63	5	1.00	0
02:04	20.8	15.8	437.76	63	3	1.00	0
02:09	20.8	15.8	441.92	63	5	1.00	0
02:14	20.8	15.8	444.80	63	3	1.00	0
02:19	20.8	15.8	440.00	63	1	1.00	0
02:24	20.8	15.8	442.88	63	4	1.00	0
02:29	20.8	15.8	440.96	63	0	1.00	0
02:34	20.8	15.8	445.76	63	0	1.00	0
02:39	20.8	15.8	449.92	63	0	1.00	0
02:44	20.8	14.8	444.80	63	0	1.00	0
02:49	20.8	14.8	441.92	63	0	1.00	0
02:54	20.8	14.8	437.76	63	0	1.00	0
02:59	20.8	14.8	437.76	63	0	1.00	0
03:04	20.8	14.8	435.84	63	0	1.00	0
03:09	20.8	13.8	436.80	63	0	1.00	0
03:14	20.8	13.8	436.80	63	0	1.00	0
03:19	20.8	14.8	434.88	63	0	1.00	0
03:24	20.7	14.8	438.72	63	0	1.00	0
03:29	20.7	14.8	442.88	64	1	1.00	0
03:34	20.7	14.8	435.84	64	0	1.00	0
03:39	20.7	14.8	437.76	64	1	1.00	0
03:44	20.8	14.8	438.72	64	4	1.00	0
03:49	20.8	15.8	441.92	64	2	1.00	0
03:54	20.8	15.8	437.76	64	2	1.00	0
03:59	20.8	14.8	438.72	64	0	1.00	0
04:04	20.8	14.8	438.72	64	0	1.00	0
04:09	20.7	14.8	435.84	64	0	1.00	0
04:14	20.7	15.8	429.76	64	4	1.00	0
04:19	20.7	14.8	430.72	64	0	1.00	0
04:24	20.7	13.8	432.00	64	0	1.00	0
04:29	20.7	12.8	440.00	64	0	1.00	0
04:34	20.7	12.8	437.76	64	0	1.00	0
04:39	20.7	12.8	436.80	64	0	1.00	0
04:44	20.7	12.8	432.96	64	0	1.00	0
04:49	20.7	12.8	446.72	64	0	1.00	0
04:54	20.7	12.8	444.80	64	0	1.00	0
04:59	20.7	12.8	440.00	64	0	1.00	0
05:04	20.7	12.8	436.80	64	0	1.00	0
05:09	20.7	12.8	428.80	64	0	1.00	0
05:14	20.7	12.8	432.96	64	0	1.00	0
05:19	20.7	12.8	436.80	64	0	1.00	0
05:24	20.7	12.8	436.80	64	0	1.00	0
05:29	20.7	12.8	433.92	64	0	1.00	0
05:34	20.7	11.8	432.00	64	0	1.00	0
05:39	20.7	11.8	438.72	64	0	1.00	0
05:44	20.7	11.8	432.96	64	0	1.00	0
05:49	20.7	11.8	435.84	64	0	1.00	0
05:54	20.7	11.8	444.80	64	0	1.00	0
05:59	20.7	11.8	438.72	64	0	1.00	0
06:04	20.7	11.8	432.00	64	0	1.00	0
06:09	20.7	11.8	441.92	64	0	1.00	0
06:14	20.7	11.8	435.84	64	0	1.00	0
06:19	20.7	11.8	442.88	64	0	1.00	0
06:24	20.7	11.8	436.80	64	0	1.00	0
06:29	20.7	11.8	432.96	64	0	1.00	0
06:34	20.7	11.8	437.76	64	0	1.00	0
06:39	20.7	11.8	440.00	64	0	1.00	0
06:44	20.7	11.8	436.80	64	0	1.00	0
06:49	20.7	11.8	432.96	64	0	1.00	0
06:54	20.7	11.8	440.96	64	0	1.00	0
06:59	20.7	11.8	435.84	64	0	1.00	0
07:04	20.7	11.8	441.92	64	0	1.00	0
07:09	20.7	11.8	432.96	64	0	1.00	0
07:14	20.7	11.8	440.00	64	0	1.00	0
07:19	21.0	11.8	437.76	64	0	1.00	0
07:24	20.6	11.8	440.96	64	0	1.00	0
07:29	20.7	11.8	433.92	64	0	1.00	0
07:34	20.7	11.8	441.92	64	0	1.00	0
07:39	20.7	11.8	443.84	64	0	2.00	0
07:44	20.7	11.8	441.92	64	0	4.00	0
07:49	20.7	11.8	438.72	64	0	11.00	0
07:54	20.7	11.8	442.88	64	0	34.00	0
07:59	20.7	11.8	434.88	64	0	100.96	0
08:04	20.6	11.8	438.72	64	0	224.00	0
08:09	20.6	11.8	440.96	64	0	379.84	0
08:14	20.6	11.8	440.96	64	0	641.92	0
08:19	20.6	11.8	440.96	64	0	834.56	0
08:24	20.6	11.8	440.96	64	0	1084.80	0
08:29	20.6	11.8	444.80	64	0	1411.84	0
08:34	20.6	11.8	438.72	64	0	1411.84	0
08:39	20.6	11.8	436.80	64	0	1836.80	0
08:44	20.6	11.8	429.76	64	0	2387.20	0
08:49	20.6	11.8	426.88	64	0	2387.20	0
08:54	20.6	11.8	441.92	64	0	3102.72	0
08:59	20.6	11.8	440.96	64	0	3102.72	0
09:04	20.6	12.8	433.92	64	0	27217.92	0
09:09	20.6	13.8	441.92	64	0	27217.92	0
09:14	20.6	14.8	441.92	64	0	35409.92	0
09:19	20.6	14.8	444.80	64	0	35409.92	0
09:24	20.6	14.8	432.00	64	0	45998.08	0
09:29	20.6	14.8	444.80	64	0	45998.08	0
09:34	20.6	15.8	444.80	64	0	45998.08	0
09:39	20.6	15.8	437.76	64	0	45998.08	0
09:44	20.6	15.8	438.72	64	0	45998.08	0
09:49	20.6	16.8	441.92	64	0	59760.64	0
09:54	20.6	16.8	444.80	64	0	59760.64	0
09:59	20.6	16.8	438.72	64	0	59760.64	0
10:04	20.6	17.8	434.88	64	0	59760.64	0
10:09	20.6	17.8	449.92	64	0	59760.64	0
10:14	20.7	18.8	445.76	64	0	59760.64	0
10:19	20.7	18.8	442.88	64	0	59760.64	0
10:24	20.7	18.8	440.96	64	0	59760.64	0
10:29	20.7	18.8	450.88	64	0	59760.64	0
10:34	20.7	19.8	440.00	64	0	59760.64	0
10:39	20.7	19.8	438.72	64	0	77660.16	0
10:44	20.7	19.8	442.88	64	0	77660.16	0
10:49	20.7	20.8	446.72	64	0	77660.16	0
10:54	20.7	20.8	440.00	64	0	77660.16	0
10:59	20.7	20.8	438.72	64	0	77660.16	0
11:04	20.7	19.8	442.88	64	0	77660.16	0
11:09	22.0	20.8	437.76	64	0	77660.16	0
11:14	21.0	20.8	442.88	64	0	77660.16	0
11:19	20.7	21.8	450.88	64	0	77660.16	0
11:24	20.7	21.8	438.72	64	0	77660.16	0
11:29	20.7	21.8	436.80	64	0	77660.16	0
11:34	20.7	21.8	443.84	64	0	77660.16	0
11:39	20.7	20.8	449.92	64	0	77660.16	0
11:44	20.8	20.8	449.92	64	0	77660.16	0
11:49	20.8	21.8	443.84	64	0	69386.24	0
11:54	20.8	21.8	446.72	64	0	90275.84	0
11:59	20.8	21.8	444.80	63	0	90275.84	0
12:04	20.8	21.8	446.72	64	0	90275.84	0
12:09	20.7	21.8	442.88	64	0	90275.84	0
12:14	20.7	21.8	442.88	64	0	90275.84	0
12:19	20.8	21.8	444.80	64	0	90275.84	0
12:24	20.8	22.8	441.92	63	0	90275.84	0
12:29	20.9	22.8	442.88	63	0	90275.84	0
12:34	20.9	23.8	440.96	63	0	90275.84	0
12:39	20.9	22.8	443.84	63	0	90275.84	0
12:44	20.9	21.8	445.76	63	2	90275.84	0
12:49	20.9	21.8	440.00	63	0	90275.84	0
12:54	20.8	21.8	448.00	63	0	90275.84	0
12:59	20.8	22.8	448.00	63	1	90275.84	0
13:04	20.9	22.8	443.84	63	2	90275.84	0
13:09	20.9	22.8	444.80	63	0	90275.84	0
13:14	20.9	22.8	445.76	63	0	90275.84	0
13:19	20.9	22.8	442.88	63	3	90275.84	0
13:24	20.9	22.8	442.88	63	0	90275.84	0
13:29	20.9	22.8	445.76	63	2	90275.84	0
13:34	20.9	22.8	448.00	63	2	90275.84	0
13:39	20.9	22.8	448.96	63	3	90275.84	0
13:44	20.9	21.8	446.72	63	2	90275.84	0
