HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
00:00	22.1	12.8	593.92	47	0	1.00	0
00:05	22.1	12.8	586.88	47	0	1.00	0
00:10	22.1	12.8	584.00	47	0	1.00	0
00:15	22.1	12.8	576.96	47	0	1.00	0
00:20	22.1	12.8	572.80	47	0	1.00	0
00:25	22.1	12.8	584.00	47	0	1.00	0
00:30	22.0	12.8	563.84	47	0	1.00	0
00:35	22.1	12.8	574.72	47	0	1.00	0
00:40	22.1	12.8	566.72	47	0	1.00	0
00:45	22.1	12.8	558.72	47	0	1.00	0
00:50	22.1	12.8	581.76	47	0	1.00	0
00:55	22.1	12.8	573.76	47	0	1.00	0
01:00	22.1	12.8	562.88	47	0	1.00	0
01:05	22.1	12.8	558.72	47	0	1.00	0
01:10	22.0	12.8	552.00	47	0	1.00	0
01:15	22.0	12.8	545.92	48	0	1.00	0
01:20	22.0	12.8	546.88	47	0	1.00	0
01:25	22.0	12.8	537.92	47	0	1.00	0
01:30	22.0	12.8	547.84	47	0	1.00	0
01:35	22.0	12.8	541.76	47	0	1.00	0
01:40	22.0	12.8	544.00	47	0	1.00	0
01:45	22.1	12.8	541.76	47	0	1.00	0
01:50	22.0	12.8	528.00	47	0	1.00	0
01:55	22.0	12.8	536.00	47	0	1.00	0
02:00	22.0	12.8	523.84	48	0	1.00	0
02:05	22.0	12.8	529.92	48	0	1.00	0
02:10	21.9	12.8	512.00	47	0	1.00	0
02:15	22.0	12.8	517.76	47	0	1.00	0
02:20	22.0	12.8	517.76	47	0	1.00	0
02:25	22.0	12.8	508.80	47	0	1.00	0
02:30	22.0	12.8	509.76	47	0	1.00	0
02:35	22.0	12.8	517.76	47	0	1.00	0
02:40	22.0	12.8	512.00	47	0	1.00	0
02:45	22.0	12.8	513.92	47	0	1.00	0
02:50	21.9	12.8	499.84	47	0	1.00	0
02:55	21.9	12.8	504.00	47	0	1.00	0
03:00	21.9	12.8	515.84	47	0	1.00	0
03:05	21.9	12.8	514.88	47	0	1.00	0
03:10	22.0	12.8	508.80	47	0	1.00	0
03:15	22.0	12.8	510.72	47	0	1.00	0
03:20	21.9	12.8	509.76	47	0	1.00	0
03:25	22.0	12.8	513.92	47	0	1.00	0
03:30	21.9	12.8	492.80	47	0	1.00	0
03:35	21.9	12.8	494.72	47	0	1.00	0
03:40	21.9	12.8	488.96	47	0	1.00	0
03:45	21.9	12.8	492.80	47	0	1.00	0
03:50	21.9	12.8	488.00	47	0	1.00	0
03:55	21.9	12.8	493.76	47	0	1.00	0
04:00	21.9	12.8	496.96	47	0	1.00	0
04:05	21.9	11.8	488.96	47	0	1.00	0
04:10	21.9	11.8	490.88	47	0	1.00	0
04:15	21.9	11.8	498.88	47	0	1.00	0
04:20	21.9	11.8	493.76	47	0	1.00	0
04:25	21.9	11.8	483.84	47	0	1.00	0
04:30	21.9	11.8	484.80	47	0	1.00	0
04:35	21.9	11.8	492.80	47	0	1.00	0
04:40	21.9	11.8	489.92	47	0	1.00	0
04:45	21.9	11.8	480.00	47	0	1.00	0
04:50	21.9	11.8	470.72	47	0	1.00	0
04:55	21.9	11.8	477.76	47	0	1.00	0
05:00	21.9	11.8	477.76	47	0	1.00	0
05:05	21.9	11.8	480.96	47	0	1.00	0
05:10	21.9	11.8	474.88	47	0	1.00	0
05:15	21.9	11.8	478.72	47	0	1.00	0
05:20	21.9	11.8	476.80	47	0	1.00	0
05:25	21.8	11.8	486.72	47	0	1.00	0
05:30	21.9	11.8	488.00	47	0	1.00	0
05:35	21.9	11.8	483.84	47	0	1.00	0
05:40	21.9	11.8	472.96	47	0	1.00	0
05:45	21.9	11.8	470.72	47	0	1.00	0
05:50	21.9	11.8	464.00	47	0	1.00	0
05:55	21.9	11.8	478.72	47	0	1.00	0
06:00	21.8	11.8	486.72	47	0	1.00	0
06:05	21.8	11.8	469.76	47	0	1.00	0
06:10	21.8	11.8	467.84	47	0	1.00	0
06:15	21.8	11.8	473.92	47	0	1.00	0
06:20	21.8	10.8	472.00	47	0	1.00	0
06:25	21.8	10.8	478.72	47	0	1.00	0
06:30	21.8	10.8	469.76	47	0	1.00	0
06:35	21.8	10.8	465.92	47	0	1.00	0
06:40	21.8	10.8	464.00	47	0	1.00	0
06:45	21.8	10.8	461.76	47	0	1.00	0
06:50	21.8	10.8	461.76	47	0	1.00	0
06:55	21.7	10.8	457.92	47	0	1.00	0
07:00	21.7	10.8	454.72	47	0	1.00	0
07:05	21.7	10.8	464.96	47	0	1.00	0
07:10	21.7	10.8	462.72	47	0	1.00	0
07:15	21.8	10.8	456.96	47	0	1.00	0
07:20	21.7	10.8	458.88	47	0	1.00	0
07:25	21.7	10.8	466.88	46	0	2.00	0
07:30	21.7	10.8	467.84	46	0	3.00	0
07:35	21.8	10.8	460.80	46	0	6.00	0
07:40	21.7	10.8	453.76	46	0	15.00	0
07:45	21.7	10.8	449.92	46	0	45.00	0
07:50	21.7	10.8	456.00	46	0	100.96	0
07:55	22.0	10.8	457.92	46	0	224.00	0
08:00	22.0	10.8	454.72	46	0	379.84	0
08:05	21.7	10.8	449.92	46	0	641.92	0
08:10	21.7	10.8	458.88	46	0	834.56	0
08:15	21.7	10.8	458.88	46	0	1084.80	0
08:20	21.7	10.8	448.96	46	0	1410.56	0
08:25	21.7	10.8	458.88	46	0	1832.96	0
08:30	21.7	10.8	456.96	46	0	2383.36	0
08:35	21.7	10.8	450.88	46	0	2383.36	0
08:40	21.6	10.8	457.92	46	0	3097.60	0
08:45	21.7	10.8	460.80	46	0	3097.60	0
08:50	21.7	12.8	462.72	46	0	20049.92	0
08:55	21.7	12.8	448.00	46	0	26071.04	0
