HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
00:02	20.4	12.8	453.76	58	0	1.00	0
00:07	20.4	12.8	456.00	58	0	1.00	0
00:12	20.4	12.8	450.88	58	0	1.00	0
00:17	20.4	12.8	453.76	58	0	1.00	0
00:22	20.4	12.8	457.92	58	0	1.00	0
00:27	20.4	11.8	459.84	58	0	1.00	0
00:32	20.4	11.8	453.76	58	0	1.00	0
00:37	20.3	11.8	458.88	58	0	1.00	0
00:42	20.4	11.8	461.76	58	0	1.00	0
00:47	20.4	11.8	460.80	58	0	1.00	0
00:52	20.4	11.8	468.80	58	0	1.00	0
00:57	20.3	11.8	462.72	58	0	1.00	0
01:02	20.4	11.8	453.76	58	0	1.00	0
01:07	20.4	11.8	453.76	58	0	1.00	0
01:12	20.4	11.8	458.88	58	0	1.00	0
01:17	20.3	11.8	451.84	58	0	1.00	0
01:22	20.3	11.8	453.76	58	0	1.00	0
01:27	20.3	11.8	457.92	58	0	1.00	0
01:32	20.3	11.8	460.80	58	0	1.00	0
01:37	20.3	11.8	460.80	58	0	1.00	0
01:42	20.3	11.8	456.00	58	0	1.00	0
01:47	20.3	11.8	456.00	58	0	1.00	0
01:52	20.3	11.8	454.72	58	0	1.00	0
01:57	20.3	11.8	459.84	58	0	1.00	0
02:02	20.3	11.8	457.92	58	0	1.00	0
02:07	20.3	11.8	457.92	58	0	1.00	0
02:12	20.2	11.8	464.96	58	0	1.00	0
02:17	20.3	11.8	445.76	58	0	1.00	0
02:22	20.3	11.8	459.84	58	0	1.00	0
02:27	20.3	10.8	448.96	58	0	1.00	0
02:32	20.3	10.8	453.76	58	0	1.00	0
02:37	20.3	10.8	457.92	58	0	1.00	0
02:42	20.3	10.8	457.92	58	0	1.00	0
02:47	20.3	10.8	462.72	58	0	1.00	0
02:52	20.2	10.8	472.00	58	0	1.00	0
02:57	20.2	10.8	461.76	58	0	1.00	0
03:02	20.2	10.8	461.76	58	0	1.00	0
03:07	20.2	10.8	456.96	58	0	1.00	0
03:12	20.2	10.8	459.84	58	0	1.00	0
03:17	20.2	10.8	460.80	58	0	1.00	0
03:22	20.2	10.8	462.72	58	0	1.00	0
03:27	20.2	10.8	465.92	58	0	1.00	0
03:32	20.2	10.8	456.00	58	0	1.00	0
03:37	20.2	10.8	462.72	58	0	1.00	0
03:42	20.2	10.8	451.84	58	0	1.00	0
03:47	20.2	10.8	448.96	58	0	1.00	0
03:52	20.2	10.8	457.92	58	0	1.00	0
03:57	20.2	10.8	466.88	58	0	1.00	0
04:02	20.2	10.8	458.88	58	0	1.00	0
04:07	20.2	10.8	460.80	58	0	1.00	0
04:12	20.2	10.8	464.00	58	0	1.00	0
04:17	20.2	10.8	470.72	58	0	1.00	0
04:22	20.2	10.8	459.84	58	0	1.00	0
04:27	20.2	10.8	453.76	58	0	1.00	0
04:32	20.2	10.8	461.76	58	0	1.00	0
04:37	20.2	10.8	453.76	58	0	1.00	0
04:42	20.2	10.8	462.72	58	0	1.00	0
04:47	20.2	10.8	466.88	58	0	1.00	0
04:52	20.2	10.8	457.92	58	0	1.00	0
04:57	20.2	10.8	457.92	58	0	1.00	0
05:02	20.2	10.8	454.72	58	0	1.00	0
05:07	20.2	10.8	460.80	58	0	1.00	0
05:12	20.2	10.8	458.88	58	0	1.00	0
05:17	20.2	10.8	459.84	58	0	1.00	0
05:22	20.1	10.8	446.72	58	0	1.00	0
05:27	20.1	9.8	458.88	58	0	1.00	0
05:32	20.2	9.8	457.92	58	0	1.00	0
05:37	20.2	9.8	453.76	58	0	1.00	0
05:42	20.2	9.8	449.92	58	0	1.00	0
05:47	20.2	9.8	452.80	58	0	1.00	0
05:52	20.2	9.8	458.88	58	0	1.00	0
05:57	20.2	9.8	457.92	58	0	1.00	0
06:02	20.1	9.8	466.88	58	0	1.00	0
06:07	20.1	9.8	466.88	58	0	1.00	0
06:12	20.1	9.8	456.00	58	0	1.00	0
06:17	20.1	9.8	458.88	58	0	1.00	0
06:22	20.1	9.8	457.92	58	0	1.00	0
06:27	20.1	9.8	464.96	58	0	1.00	0
06:32	20.1	9.8	456.96	58	0	1.00	0
06:37	20.1	9.8	457.92	58	0	1.00	0
06:42	20.1	9.8	457.92	58	0	1.00	0
06:47	20.1	9.8	459.84	58	0	1.00	0
06:52	20.1	9.8	456.00	58	0	1.00	0
06:57	20.1	9.8	456.00	58	0	1.00	0
07:02	20.1	9.8	457.92	58	0	1.00	0
07:07	20.1	9.8	461.76	58	0	1.00	0
07:12	20.1	9.8	456.00	58	0	1.00	0
07:17	20.1	9.8	456.00	58	0	1.00	0
07:22	20.1	9.8	461.76	58	0	1.00	0
07:27	20.1	9.8	464.00	58	0	1.00	0
07:32	20.1	9.8	456.00	58	0	1.00	0
07:37	20.1	9.8	456.96	58	0	1.00	0
07:42	20.1	9.8	456.00	58	0	1.00	0
07:47	20.1	9.8	451.84	58	0	2.00	0
