HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
00:00	20.4	11.8	536.96	67	0	1.00	0
00:05	20.4	11.8	539.84	67	0	1.00	0
00:10	20.4	11.8	531.84	67	0	1.00	0
00:15	20.4	11.8	530.88	67	0	1.00	0
00:20	20.4	11.8	538.88	67	0	1.00	0
00:25	20.4	11.8	537.92	67	0	1.00	0
00:30	20.3	11.8	534.72	67	0	1.00	0
00:35	20.3	11.8	522.88	67	0	1.00	0
00:40	20.3	11.8	521.92	67	0	1.00	0
00:45	20.3	11.8	531.84	67	0	1.00	0
00:50	20.3	11.8	528.00	67	0	1.00	0
00:55	20.4	11.8	539.84	67	0	1.00	0
01:00	20.4	11.8	538.88	67	0	1.00	0
01:05	20.4	11.8	531.84	67	0	1.00	0
01:10	20.4	11.8	530.88	67	0	1.00	0
01:15	20.4	11.8	520.00	67	0	1.00	0
01:20	20.3	11.8	523.84	67	0	1.00	0
01:25	20.2	11.8	536.96	67	0	1.00	0
01:30	20.2	11.8	528.00	67	0	1.00	0
01:35	20.3	11.8	522.88	67	0	1.00	0
01:40	20.3	11.8	523.84	67	0	1.00	0
01:45	20.4	11.8	523.84	67	0	1.00	0
01:50	20.3	11.8	518.72	67	0	1.00	0
01:55	20.3	10.8	520.96	67	0	1.00	0
02:00	20.3	10.8	518.72	67	0	1.00	0
02:05	20.3	10.8	536.96	67	0	1.00	0
02:10	20.2	10.8	522.88	67	0	1.00	0
02:15	20.2	10.8	516.80	67	0	1.00	0
02:20	20.2	10.8	523.84	67	0	1.00	0
02:25	20.3	10.8	525.76	67	0	1.00	0
02:30	20.3	10.8	524.80	67	0	1.00	0
02:35	20.3	10.8	523.84	67	0	1.00	0
02:40	20.3	10.8	526.72	67	0	1.00	0
02:45	20.3	10.8	515.84	67	0	1.00	0
02:50	20.3	10.8	521.92	67	0	1.00	0
02:55	20.2	10.8	513.92	67	0	1.00	0
03:00	20.2	10.8	528.00	67	0	1.00	0
03:05	20.2	10.8	523.84	67	0	1.00	0
03:10	20.2	10.8	521.92	67	0	1.00	0
03:15	20.2	10.8	522.88	67	0	1.00	0
03:20	20.3	10.8	513.92	67	0	1.00	0
03:25	20.3	10.8	520.96	67	0	1.00	0
03:30	20.3	10.8	524.80	67	0	1.00	0
03:35	20.3	10.8	520.00	67	0	1.00	0
03:40	20.2	10.8	523.84	67	0	1.00	0
03:45	20.2	10.8	512.00	67	0	1.00	0
03:50	20.2	10.8	512.96	67	0	1.00	0
03:55	20.2	10.8	505.92	67	0	1.00	0
04:00	20.2	10.8	522.88	67	0	1.00	0
04:05	20.2	10.8	520.00	67	0	1.00	0
04:10	20.2	10.8	507.84	67	0	1.00	0
