HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
17:15	26.1	24.7	483.84	55	1	42475.52	0
17:15	26.1	24.7	483.84	55	0	42475.52	0
17:16	26.1	24.7	483.84	55	0	42475.52	0
17:21	26.1	24.7	488.96	55	2	29716.48	0
17:26	26.1	24.7	484.80	55	2	29716.48	0
17:31	26.1	24.7	481.92	55	2	29716.48	0
17:36	26.1	24.7	485.76	55	5	29716.48	0
17:41	26.1	24.7	488.96	56	0	29716.48	0
17:46	26.1	24.7	498.88	56	3	29716.48	0
17:51	26.1	24.7	505.92	56	3	20797.44	0
18:40	26.2	22.7	560.96	56	0	7086.08	0
18:45	26.2	22.7	554.88	56	0	7086.08	0
18:51	26.2	22.7	547.84	56	0	7086.08	0
18:57	26.1	22.7	568.96	56	2	7086.08	0
18:58	26.2	22.7	568.96	56	3	7086.08	0
18:58	26.2	22.7	568.96	56	2	7086.08	0
18:58	26.2	23.7	568.96	56	2	7086.08	0
18:58	26.2	24.7	568.96	56	2	7086.08	0
18:58	26.2	25.7	568.96	56	2	7086.08	0
18:59	26.2	22.7	572.80	56	0	7086.08	0
18:59	26.2	23.7	572.80	56	0	7086.08	0
18:59	26.2	24.7	572.80	56	0	7086.08	0
18:59	26.2	25.7	572.80	56	0	7086.08	0
18:59	26.2	26.7	572.80	56	0	7086.08	0
19:00	26.1	27.7	573.76	56	3	7086.08	0
19:00	26.2	22.7	573.76	56	0	7086.08	0
