HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
17:35	25.1	23.7	520.00	54	6	35880.96	0
17:40	25.1	23.7	520.00	54	2	25108.48	0
17:45	25.1	23.7	531.84	54	2	25108.48	0
17:50	25.1	23.7	529.92	54	3	25108.48	0
17:55	25.1	22.7	528.00	54	0	25108.48	0
18:00	25.1	23.7	530.88	54	3	25108.48	0
18:05	25.1	23.7	524.80	54	0	17561.60	0
18:10	25.1	23.7	539.84	54	0	8499.20	0
18:15	25.1	22.7	532.80	54	0	5944.32	0
18:20	25.1	22.7	532.80	54	1	5944.32	0
18:25	25.1	22.7	544.00	54	3	5944.32	0
18:30	25.1	22.7	544.00	54	0	5944.32	0
18:35	25.1	22.7	556.80	54	0	5944.32	0
18:40	25.1	22.7	576.00	54	0	5944.32	0
18:45	25.1	22.7	576.96	54	3	5944.32	0
18:50	25.2	22.7	579.84	54	2	5944.32	0
