HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
00:00	20.9	13.8	442.88	63	0	1.00	0
00:05	20.9	13.8	434.88	63	0	1.00	0
00:10	20.9	13.8	438.72	63	0	1.00	0
00:15	20.9	13.8	438.72	63	0	1.00	0
00:20	20.9	13.8	448.96	63	0	1.00	0
00:25	20.9	13.8	440.00	63	0	1.00	0
00:30	20.9	13.8	448.00	63	0	1.00	0
00:35	20.9	13.8	450.88	63	0	1.00	0
00:40	20.9	13.8	442.88	63	0	1.00	0
00:45	20.9	12.8	440.00	63	0	1.00	0
00:50	20.9	12.8	440.00	63	0	1.00	0
00:55	20.8	12.8	441.92	63	0	1.00	0
01:00	20.8	12.8	445.76	63	0	1.00	0
01:05	20.8	12.8	442.88	63	0	1.00	0
01:10	20.9	12.8	446.72	63	0	1.00	0
01:15	20.8	12.8	438.72	63	0	1.00	0
01:20	20.9	12.8	437.76	63	0	1.00	0
01:25	20.9	12.8	443.84	63	0	1.00	0
01:30	20.9	12.8	440.96	63	0	1.00	0
01:35	20.9	12.8	440.96	63	0	1.00	0
01:40	20.8	12.8	440.96	63	0	1.00	0
01:45	20.8	12.8	444.80	63	0	1.00	0
01:50	20.8	12.8	446.72	63	0	1.00	0
01:55	20.8	12.8	448.00	63	0	1.00	0
02:00	20.8	12.8	442.88	63	0	1.00	0
02:05	20.8	12.8	436.80	63	0	1.00	0
02:10	20.8	12.8	432.00	63	0	1.00	0
02:15	20.8	12.8	441.92	63	0	1.00	0
02:20	20.8	12.8	444.80	63	0	1.00	0
02:25	20.8	12.8	450.88	62	0	1.00	0
02:30	20.8	12.8	443.84	62	0	1.00	0
02:35	20.8	12.8	449.92	62	0	1.00	0
02:40	20.8	12.8	440.00	62	0	1.00	0
02:45	20.8	12.8	446.72	63	0	1.00	0
02:50	20.8	12.8	450.88	63	0	1.00	0
02:55	20.8	12.8	451.84	62	0	1.00	0
03:00	20.8	12.8	442.88	62	0	1.00	0
03:05	20.8	12.8	442.88	62	0	1.00	0
03:10	20.8	12.8	438.72	62	0	1.00	0
03:15	20.8	12.8	440.00	62	0	1.00	0
03:20	20.7	12.8	452.80	62	0	1.00	0
03:25	20.7	12.8	444.80	62	0	1.00	0
03:30	20.7	12.8	441.92	62	0	1.00	0
03:35	20.7	12.8	442.88	62	0	1.00	0
03:40	20.7	12.8	452.80	62	0	1.00	0
03:45	20.7	12.8	440.96	62	0	1.00	0
03:50	20.7	12.8	442.88	62	0	1.00	0
03:55	20.7	13.8	442.88	62	0	1.00	0
04:00	20.7	13.8	437.76	62	0	1.00	0
04:05	20.7	13.8	440.96	62	0	1.00	0
04:10	20.7	13.8	446.72	62	2	1.00	0
04:15	20.7	14.8	440.00	62	3	1.00	0
04:20	20.7	15.8	442.88	62	1	1.00	0
04:25	20.7	15.8	436.80	62	4	1.00	0
04:30	20.7	15.8	441.92	62	2	1.00	0
04:35	20.7	15.8	450.88	62	2	1.00	0
04:40	20.7	15.8	442.88	62	1	1.00	0
04:45	20.7	15.8	449.92	62	2	1.00	0
04:50	20.7	15.8	440.00	62	3	1.00	0
04:55	20.7	15.8	440.96	62	3	1.00	0
05:00	20.7	15.8	444.80	62	2	1.00	0
05:05	20.7	15.8	442.88	62	3	1.00	0
05:10	20.7	15.8	444.80	62	6	1.00	0
05:15	20.7	15.8	443.84	62	4	1.00	0
05:20	20.7	15.8	444.80	62	3	1.00	0
05:25	20.7	15.8	444.80	62	3	1.00	0
05:30	20.7	15.8	441.92	62	4	1.00	0
05:35	20.7	15.8	444.80	62	3	1.00	0
05:40	20.7	15.8	440.00	62	0	1.00	0
05:45	20.7	15.8	448.00	62	3	1.00	0
05:50	20.7	15.8	440.00	62	3	1.00	0
05:55	22.0	15.8	441.92	62	2	1.00	0
06:00	21.0	15.8	440.00	62	2	1.00	0
06:05	20.7	15.8	435.84	62	2	1.00	0
06:10	20.7	15.8	437.76	62	2	1.00	0
06:15	20.7	15.8	436.80	62	3	1.00	0
06:20	20.7	15.8	440.00	62	3	1.00	0
06:25	20.7	16.8	443.84	62	2	1.00	0
06:30	20.7	16.8	445.76	62	5	1.00	0
06:35	20.7	16.8	448.00	62	5	1.00	0
06:40	20.7	17.8	448.00	62	6	1.00	0
06:45	20.7	17.8	444.80	62	5	1.00	0
06:50	20.7	17.8	444.80	62	1	1.00	0
06:55	20.7	17.8	440.00	62	5	1.00	0
07:00	20.7	17.8	438.72	62	8	1.00	0
07:05	20.7	17.8	438.72	62	5	1.00	0
07:10	20.7	17.8	440.96	62	4	1.00	0
07:15	20.7	17.8	442.88	62	4	1.00	0
07:20	20.7	17.8	440.00	62	6	1.00	0
07:25	20.7	17.8	434.88	62	5	1.00	0
07:30	20.7	16.8	440.96	62	4	1.00	0
07:35	20.7	16.8	443.84	62	6	1.00	0
07:40	20.7	16.8	448.96	62	4	1.00	0
07:45	20.7	16.8	444.80	62	4	1.00	0
07:50	20.7	16.8	444.80	62	5	3.00	0
07:55	20.7	16.8	438.72	62	5	11.00	0
08:00	20.7	15.8	438.72	62	4	11.00	0
08:05	20.7	15.8	437.76	62	4	20.00	0
08:10	21.0	15.8	441.92	62	7	26.00	0
08:15	20.7	15.8	443.84	62	5	59.00	0
08:20	20.7	15.8	442.88	62	4	132.00	0
08:25	20.7	15.8	440.96	62	1	172.00	0
08:30	20.7	15.8	442.88	62	4	379.84	0
08:35	20.7	16.8	441.92	62	9	834.56	0
08:40	20.7	16.8	433.92	62	7	1084.80	0
08:45	20.7	16.8	440.96	62	8	1410.56	0
08:50	20.7	15.8	440.00	62	6	1410.56	0
08:55	20.7	15.8	432.96	62	7	1832.96	0
09:00	20.7	15.8	435.84	62	10	2385.92	0
09:05	20.7	15.8	440.96	62	7	2385.92	0
09:10	20.7	15.8	443.84	62	7	2385.92	0
09:15	20.7	15.8	438.72	62	8	3105.28	0
09:20	20.7	15.8	434.88	62	8	4037.12	0
09:25	20.7	16.8	435.84	62	6	5248.00	0
09:30	20.7	16.8	435.84	62	5	3665.92	0
09:35	22.0	16.8	435.84	62	7	2557.44	0
09:40	20.7	16.8	433.92	62	1	4336.64	0
09:45	20.7	16.8	432.00	62	5	4336.64	0
09:50	20.7	16.8	435.84	62	7	4336.64	0
09:55	22.0	16.8	432.00	62	3	5637.12	0
10:00	20.7	16.8	434.88	62	4	5637.12	0
10:05	20.7	16.8	437.76	62	7	7326.72	0
10:10	20.7	16.8	440.00	62	13	9528.32	0
10:15	20.7	15.8	434.88	62	6	48783.36	0
10:20	20.7	16.8	433.92	62	10	23367.68	0
10:25	20.7	16.8	432.00	62	3	16332.80	0
10:30	20.7	16.8	440.00	62	8	16332.80	0
10:35	21.0	16.8	435.84	62	9	23367.68	0
10:40	20.7	16.8	438.72	62	3	27627.52	0
10:45	20.7	16.8	432.96	62	7	20705.28	0
10:50	20.7	16.8	427.84	62	4	22487.04	0
10:55	20.7	16.8	434.88	62	9	10987.52	0
11:00	20.7	16.8	432.96	62	6	24596.48	0
11:05	20.7	16.8	434.88	62	10	47390.72	0
11:10	20.7	16.8	432.96	62	7	49684.48	0
11:15	20.7	15.8	436.80	62	5	16803.84	0
11:20	20.7	16.8	432.96	62	5	88637.44	0
11:25	20.7	16.8	433.92	62	3	92405.76	0
11:30	20.7	16.8	436.80	62	5	21524.48	0
11:35	20.7	16.8	432.00	62	3	15052.80	0
11:40	20.7	16.8	432.96	62	8	10516.48	0
11:45	20.7	16.8	443.84	62	5	7357.44	0
11:50	20.7	16.8	433.92	62	10	16332.80	0
11:55	20.7	16.8	432.96	62	6	11397.12	0
12:00	20.7	16.8	426.88	62	6	6282.24	0
12:05	20.7	16.8	434.88	62	10	4392.96	0
12:10	20.7	16.8	438.72	62	5	4392.96	0
12:15	20.7	16.8	433.92	62	2	3066.88	0
12:20	20.7	16.8	432.96	62	3	3066.88	0
12:25	20.7	16.8	432.00	62	5	3988.48	0
12:30	20.7	16.8	433.92	62	4	5189.12	0
12:35	20.7	16.8	440.00	62	5	3624.96	0
12:40	20.7	16.8	432.00	62	5	3624.96	0
12:45	20.7	16.8	433.92	62	6	3624.96	0
12:50	20.7	16.8	429.76	62	4	2536.96	0
12:55	20.7	15.8	437.76	62	6	3297.28	0
13:00	20.7	15.8	434.88	62	3	4288.00	0
13:05	20.7	15.8	430.72	62	3	2090.24	0
13:10	20.7	15.8	429.76	62	2	2731.52	0
13:15	20.7	15.8	436.80	62	3	2731.52	0
13:20	20.7	15.8	433.92	63	0	2731.52	0
13:25	20.7	15.8	432.96	63	3	2731.52	0
13:30	20.7	15.8	434.88	63	2	2731.52	0
13:35	20.7	15.8	432.00	63	2	2731.52	0
13:40	20.7	15.8	427.84	63	2	2731.52	0
13:45	20.7	15.8	436.80	63	4	3555.84	0
13:50	20.7	15.8	432.96	63	2	2488.32	0
13:55	20.7	15.8	432.00	63	4	3243.52	0
14:00	20.7	15.8	430.72	63	4	3243.52	0
14:05	20.7	15.8	432.96	63	3	3243.52	0
14:10	20.7	15.8	432.00	63	4	4216.32	0
