HORA	TEMPERATURA INT.	TEMPERATURA EXT.	CO2	HUMEDAD INT.	VEL. VIENTO	LUMINOSIDAD EXT.	LLUVIA
17:17	26.1	21.7	552.96	51	3	27688.96	0
17:22	26.1	21.7	552.96	51	2	27688.96	0
17:27	26.1	21.7	541.76	51	4	27688.96	0
17:32	26.1	22.7	542.72	51	5	27688.96	0
17:37	26.1	21.7	538.88	51	5	19128.32	0
17:42	26.1	21.7	544.96	51	3	17418.24	0
17:47	26.1	21.7	542.72	51	4	17418.24	0
17:52	26.1	22.7	538.88	51	4	30044.16	0
17:57	26.1	22.7	542.72	51	4	30044.16	0
18:02	26.1	21.7	539.84	51	3	21012.48	0
18:07	26.1	21.7	537.92	51	4	14694.40	0
18:12	26.1	21.7	536.96	51	2	14694.40	0
18:17	26.1	21.7	533.76	51	5	14694.40	0
18:22	26.1	21.7	528.96	51	2	10280.96	0
18:27	26.1	21.7	531.84	51	0	10280.96	0
18:32	26.1	21.7	531.84	51	0	10280.96	0
18:37	26.1	21.7	526.72	51	1	10280.96	0
18:42	26.1	21.7	544.96	51	2	10280.96	0
18:47	26.1	21.7	540.80	51	3	10280.96	0
18:52	26.1	21.7	529.92	51	2	10280.96	0
19:01	26.1	20.7	553.92	53	3	7193.60	0
19:02	26.1	21.7	553.92	51	4	7193.60	0
19:03	26.1	22.7	555.84	53	4	7193.60	0
19:04	26.1	23.7	549.76	51	0	7193.60	0
19:05	26.1	24.7	549.76	51	1	7193.60	0
19:06	26.1	25.7	544.00	51	0	7193.60	0
19:07	26.1	26.7	536.96	53	1	7193.60	0
19:08	26.1	27.7	537.92	53	1	7193.60	0
19:09	26.1	28.7	537.92	53	1	7193.60	0
19:10	26.1	29.7	536.96	53	2	7193.60	0
19:11	26.1	30.7	536.00	53	2	7193.60	0
19:12	26.1	20.7	541.76	51	0	7193.60	0
19:13	26.1	20.7	542.72	53	1	5032.96	0
